claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
PIDCLM0002425,2024-04-25,PIDOUT007396,Shree Lakshmi Hardware,PID0031,Short supply,9,20988.78,11737.52,Credit note raised,warranty defect,photo missing
PIDCLM0002426,2025-08-07,PIDOUT001515,Modern Meena Corporation,PID0018,Leakage,41,84212.59,49876.65,Credit note raised,warranty defect,photo missing
PIDCLM0002427,2026-01-15,PIDOUT000498,Sree Karthik Services,PID0030,Scheme claim,58,64071.03,6846.17,Pending photo,dealer says slow moving,photo missing
PIDCLM0002428,2024-07-13,PIDOUT003869,Prime Farida Mart,PID0018,Rate difference,45,50440.96,2738.90,Rejected,warranty defect,photo missing
PIDCLM0002429,2025-11-23,PIDOUT008890,Royal Rafiq Fertilisers,PID0004,Expiry,55,43841.80,27236.88,Approved,warranty defect,invoice missing
PIDCLM0002430,30/06/2024,PIDOUT003447,Balaji Venkatesh Mart,PID0007,Damage return,23,4479.13,939.57,Rejected,warranty defect,manual approval
PIDCLM0002431,2025-11-01,PIDOUT008037,Sree Kavya Hardware,PID0021,Expiry,46,68697.08,42821.72,Pending photo,rate difference,invoice missing
PIDCLM0002432,16/06/2024,PIDDLR000301,Prime Prakash Enterprises,PID0021,Expiry,8,64582.60,47759.10,Open,leakage,invoice missing
PIDCLM0002433,2026-03-06,PIDOUT000963,Prime Meena Chemicals,PID0003,Short supply,8,34343.80,2599.99,Pending photo,expired stock,complete
PIDCLM0002434,16/10/2025,PIDDLR000344,Lucky Anand Distributors,PID0016,Short supply,7,69415.75,38771.34,Rejected,rate difference,duplicate suspected
PIDCLM0002435,03-Apr-24,PIDOUT002369,Sri Kavya Hardware,PID0008,Scheme claim,33,10871.38,7302.33,Approved,batch issue,duplicate suspected
PIDCLM0002436,2026-02-08,PIDOUT000119,Sree Hari Distributors,PID0013,Scheme claim,44,23846.38,19854.22,Credit note raised,expired stock,photo missing
PIDCLM0002437,2024-04-17,PIDOUT001461,Sri Venkatesh Associates,PID0012,Damage return,52,25538.68,6328.39,Rejected,damaged in transit,invoice missing
PIDCLM0002438,2024-10-20,PIDOUT004745,Sree Anand Hardware,PID0012,Leakage,17,36664.03,30785.44,Approved,damaged in transit,complete
PIDCLM0002439,2026-01-29,PIDOUT003320,Modern Meena Hardware,PID0022,Leakage,39,62306.09,11749.71,Open,dealer says slow moving,photo missing
PIDCLM0002440,2025-08-02,PIDOUT004298,Shree Venkatesh Depot,PID0010,Expiry,28,2745.14,2281.88,Open,warranty defect,manual approval
PIDCLM0002441,2026-03-01,PIDOUT004238,Sri Sowmya Paints,PID0003,Short supply,56,59243.33,56480.12,Rejected,expired stock,duplicate suspected
PIDCLM0002442,2025-01-13,PIDOUT004786,Metro Naveen Hardware,PID0014,Expiry,17,26741.18,4015.49,Settled,warranty defect,photo missing
PIDCLM0002443,10-Feb-26,PIDOUT003139,UNITED JAGAN ENTERPRISES,PID0012,Short supply,2,56650.33,22937.73,Open,dealer says slow moving,complete
PIDCLM0002444,07-Mar-26,PIDOUT001941,City Bala Hardware,PID0003,Damage return,50,29689.92,19694.27,Credit note raised,damaged in transit,manual approval
PIDCLM0002445,2025-05-29,PIDOUT006562,New Priya Depot Ltd,PID0015,Expiry,34,52527.63,27022.16,Credit note raised,batch issue,duplicate suspected
PIDCLM0002446,2025-03-31,PIDOUT004165,Lucky Bala Stores,PID0026,Damage return,35,47452.53,41750.77,Approved,wrong SKU billed,manual approval
PIDCLM0002447,2024-09-04,PIDOUT002822,Kaveri Yusuf Agro,PID0032,Scheme claim,9,29477.37,14940.51,Pending photo,leakage,photo missing
PIDCLM0002448,2024-11-01,PIDOUT006196,Vijaya Farida Stores,PID0013,Leakage,37,18636.17,16397.83,Settled,expired stock,manual approval
PIDCLM0002449,2026-03-04,PIDOUT000554,Metro Naveen Paints,PID0003,Leakage,23,56295.29,9311.66,Pending photo,warranty defect,complete
PIDCLM0002450,05/07/2024,PIDOUT005120,United Prakash Hardware,PID0005,Scheme claim,55,892.76,538.88,Approved,expired stock,photo missing
PIDCLM0002451,2026-01-01,PIDOUT006695,Shree Meena Hardware,PID0026,Scheme claim,50,78191.66,21372.64,Pending photo,warranty defect,complete
PIDCLM0002452,2025-02-06,PIDOUT000446,Metro Revathi Chemicals,PID0026,Damage return,17,52719.51,24885.91,Open,wrong SKU billed,duplicate suspected
PIDCLM0002453,2024-06-10,PIDOUT002819,United Lokesh Hardware,PID0030,Scheme claim,48,65096.62,29816.22,Settled,leakage,invoice missing
PIDCLM0002454,01/23/2026,PIDOUT000195,Murugan Chandra Hardware,PID0015,Rate difference,21,10351.77,305.82,Settled,rate difference,manual approval
PIDCLM0002455,2024-10-22,PIDOUT005652,Prime Deepak Distributors,PID0006,Leakage,60,24705.87,6732.72,Settled,leakage,photo missing
PIDCLM0002456,2026-02-28,PIDOUT005987,Shree Chandra Hardware,PID0002,Short supply,12,35540.47,18801.57,Open,rate difference,invoice missing
PIDCLM0002457,23/10/2025,PIDOUT002754,City Jagan Distributors,PID0024,Damage return,15,21836.54,10068.59,Open,batch issue,complete
PIDCLM0002458,2026-03-10,PIDDLR000479,City Karthik Agencies,PID0006,Expiry,2,58565.64,17598.25,Rejected,damaged in transit,photo missing
PIDCLM0002459,2025-01-26,PIDOUT005318,BALAJI JAGAN AGENCIES,PID0002,Rate difference,60,25584.61,18242.55,Settled,batch issue,complete
PIDCLM0002460,2025-10-07,PIDOUT001361,Mahalakshmi Priya Agencies,PID0012,Leakage,17,52233.81,49212.53,Open,batch issue,complete
PIDCLM0002461,18/05/2024,PIDOUT000389,Vijaya Meena Hardware,PID0003,Damage return,4,59339.63,12595.66,Pending photo,wrong SKU billed,invoice missing
PIDCLM0002462,06/05/2025,PIDOUT004063,Royal Sanjay Agro,PID0025,Rate difference,6,44958.33,39475.45,Credit note raised,damaged in transit,duplicate suspected
PIDCLM0002463,2026-03-27,PIDOUT000838,PRIME PRAKASH HARDWARE,PID0007,Damage return,9,61490.99,45564.41,Open,batch issue,photo missing
PIDCLM0002464,2024-10-10,PIDOUT001139,Balaji Farida Distributors,PID0001,Damage return,47,41626.79,27388.38,Credit note raised,batch issue,manual approval
PIDCLM0002465,2026-03-12,PIDOUT006979,Modern Ganesh Associates,PID0020,Leakage,14,59769.87,43500.58,Open,dealer says slow moving,manual approval
PIDCLM0002466,2025-03-14,PIDOUT006042,Star Sanjay Services,PID0019,Short supply,46,39371.71,38944.26,Approved,leakage,photo missing
PIDCLM0002467,2024-06-07,PIDOUT002335,Modern Naveen Depot,PID0027,Leakage,43,12006.45,7820.86,Rejected,rate difference,photo missing
PIDCLM0002468,08/10/2024,PIDOUT001454,Lucky Manoj Hardware,PID0003,Scheme claim,17,75920.49,4361.29,Settled,dealer says slow moving,invoice missing
PIDCLM0002469,20/08/2025,PIDOUT008707,Royal Naveen Chemicals,PID0005,Expiry,40,75270.53,70962.23,Pending photo,dealer says slow moving,duplicate suspected
PIDCLM0002470,2024-04-22,PIDOUT004068,City Ganesh Depot,PID0019,Rate difference,13,54763.55,1913.07,Approved,leakage,complete
PIDCLM0002471,29/12/2024,PIDOUT000348,Lucky Jagan Enterprises,PID0001,Leakage,3,75424.40,48236.42,Settled,batch issue,photo missing
PIDCLM0002472,2024-10-01,PIDOUT003429,Sri Chandra Paints,PID0033,Scheme claim,40,51194.62,12375.12,Pending photo,leakage,invoice missing
PIDCLM0002473,2024-07-14,PIDOUT006068,Sree Suresh Hardware,PID0029,Leakage,59,67727.48,10523.72,Approved,warranty defect,complete
PIDCLM0002474,2025-05-28,PIDOUT001692,Ganesh Prakash Agro,PID0030,Scheme claim,59,17346.41,2928.09,Open,damaged in transit,photo missing
PIDCLM0002475,2025-02-04,PIDOUT001087,Modern Kavya Stores,PID0014,Leakage,16,78618.16,54353.27,Pending photo,wrong SKU billed,complete
PIDCLM0002476,2024-04-13,PIDOUT006867,City Senthil Paints,PID0008,Short supply,51,34670.03,4793.27,Settled,leakage,duplicate suspected
PIDCLM0002477,2024-11-21,PIDOUT007472,Royal Farida Hardware,PID0023,Scheme claim,30,35039.20,18195.09,Approved,batch issue,invoice missing
PIDCLM0002478,2024-09-18,PIDOUT004737,Lucky Yusuf Sales,PID0028,Expiry,35,55938.01,23495.19,Rejected,wrong SKU billed,manual approval
PIDCLM0002479,2025-03-27,PIDDLR000736,Sree Prakash Distributors,PID0009,Scheme claim,46,39288.66,29202.45,Rejected,batch issue,invoice missing
PIDCLM0002480,2025-07-01,PIDOUT002214,Royal Farida Hardware,PID0016,Rate difference,21,5721.41,1358.12,Approved,batch issue,complete
PIDCLM0002481,2025-10-12,PIDOUT003029,MAHALAKSHMI ARUN HARDWARE,PID0005,Rate difference,31,6877.21,1291.24,Rejected,damaged in transit,complete
PIDCLM0002482,11/30/2024,PIDOUT001566,Lucky Priya Sales,PID0001,Scheme claim,52,46348.80,37948.77,Settled,dealer says slow moving,manual approval
PIDCLM0002483,2024-11-06,PIDOUT007691,Murugan Hari Paints,PID0011,Damage return,28,51388.22,4883.41,Approved,warranty defect,complete
PIDCLM0002484,2024-09-20,PIDOUT005366,Star Sanjay Services,PID0032,Short supply,48,21851.57,10805.76,Settled,wrong SKU billed,photo missing
PIDCLM0002485,2024-04-05,PIDOUT006823,Metro Kavya Agencies,PID0024,Scheme claim,25,22206.02,42.48,Credit note raised,wrong SKU billed,complete
PIDCLM0002486,24/07/2024,PIDOUT003711,United Ganesh Paints,PID0012,Damage return,43,24500.54,16315.62,Settled,leakage,invoice missing
PIDCLM0002487,03/17/2025,PIDOUT002658,Vijaya Deepak Hardware,PID0014,Expiry,60,2927.34,837.27,Open,rate difference,invoice missing
PIDCLM0002488,2024-07-25,PIDOUT005080,Prime Senthil Mart,PID0029,Expiry,22,28907.24,26549.61,Rejected,batch issue,duplicate suspected
PIDCLM0002489,2025-05-25,PIDOUT002778,New Yusuf Hardware,PID0028,Scheme claim,14,7695.99,2087.31,Approved,wrong SKU billed,manual approval
PIDCLM0002490,2024-05-14,PIDOUT001003,Sri Sowmya Stores,PID0010,Rate difference,50,2972.58,2748.90,Pending photo,damaged in transit,invoice missing
PIDCLM0002491,2025-01-12,PIDOUT007450,Kaveri Prakash Hardware,PID0024,Leakage,51,73811.21,14796.21,Credit note raised,leakage,invoice missing
PIDCLM0002492,2026-02-23,PIDDLR000934,Metro Deepak Hardware,PID0002,Rate difference,18,29226.33,3153.03,Credit note raised,expired stock,duplicate suspected
PIDCLM0002493,25/12/2024,PIDOUT006789,Royal Kavya Enterprises,PID0020,Scheme claim,59,80014.06,59793.41,Approved,leakage,invoice missing
PIDCLM0002494,03/10/2025,PIDOUT008464,Lucky Lokesh Stores,PID0008,Damage return,8,17580.75,6301.45,Approved,damaged in transit,invoice missing
PIDCLM0002495,2024-11-12,PIDOUT006474,Murugan Prakash Corporation,PID0004,Rate difference,23,51363.72,16451.27,Rejected,rate difference,complete
PIDCLM0002496,2024-07-09,PIDOUT002871,Vijaya Kavya Enterprises,PID0008,Expiry,27,37765.44,18263.80,Settled,rate difference,manual approval
PIDCLM0002497,2025-10-21,PIDOUT003242,Metro Yusuf Depot,PID0028,Expiry,29,61724.82,59517.49,Approved,batch issue,manual approval
PIDCLM0002498,2024-09-13,PIDOUT008267,City Farida Paints,PID0001,Leakage,57,11278.86,8017.09,Pending photo,rate difference,photo missing
PIDCLM0002499,2024-04-30,PIDOUT000881,City Prakash Tyres,PID0027,Leakage,48,58547.04,13333.96,Open,damaged in transit,complete
PIDCLM0002500,2024-06-23,PIDOUT002361,Vijaya Venkatesh Depot,PID0011,Expiry,5,46355.02,33634.29,Pending photo,rate difference,manual approval
PIDCLM0002501,2025-09-30,PIDOUT007634,City Sanjay Hardware,PID0010,Short supply,36,8984.56,8382.60,Rejected,batch issue,duplicate suspected
PIDCLM0002502,2025-07-14,PIDOUT001777,Sree Yusuf Paints Pvt,PID0008,Short supply,58,17634.32,1900.67,Rejected,rate difference,duplicate suspected
PIDCLM0002503,2025-02-20,PIDOUT005092,Metro Karthik Associates,PID0015,Damage return,22,79588.18,30015.85,Rejected,batch issue,manual approval
PIDCLM0002504,2024-09-19,PIDOUT006119,Star Chandra Hardware,PID0009,Expiry,38,74486.47,18197.90,Rejected,leakage,complete
PIDCLM0002505,2025-06-23,PIDOUT000273,City Arun Hardware,PID0027,Expiry,51,73261.58,65510.95,Rejected,leakage,photo missing
PIDCLM0002506,12/06/2024,PIDOUT005142,Royal Farida Stores,PID0012,Scheme claim,39,48720.64,25397.01,Credit note raised,expired stock,photo missing
PIDCLM0002507,2025-05-12,PIDOUT004165,Lucky Bala Stores,PID0004,Rate difference,48,84525.66,63759.57,Open,dealer says slow moving,photo missing
PIDCLM0002508,2025-10-14,PIDOUT002198,Shree Ganesh Stores,PID0029,Scheme claim,32,73597.36,64678.55,Credit note raised,damaged in transit,invoice missing
PIDCLM0002509,2024-08-16,PIDOUT001299,Modern Chandra Stores,PID0014,Rate difference,29,79162.01,23756.09,Open,rate difference,duplicate suspected
PIDCLM0002510,2025-05-14,PIDOUT007551,Mahalakshmi Lakshmi Enterprises,PID0025,Rate difference,26,51992.11,16247.33,Pending photo,rate difference,manual approval
PIDCLM0002511,2024-09-11,PIDOUT001676,Sri Manoj Distributors,PID0026,Expiry,11,15514.18,905.93,Open,expired stock,manual approval
PIDCLM0002512,2026-03-08,PIDOUT006491,Shri Sanjay Hardware,PID0001,Short supply,24,5852.20,2393.06,Rejected,wrong SKU billed,invoice missing
PIDCLM0002513,2024-06-26,PIDOUT007746,Sri Geetha Sales,PID0028,Leakage,16,38052.88,22232.73,Pending photo,expired stock,invoice missing
PIDCLM0002514,01/10/2025,PIDDLR000764,National Bala Distributors,PID0015,Damage return,42,64698.07,58547.67,Rejected,rate difference,complete
PIDCLM0002515,2026-03-16,PIDDLR000259,Star Lokesh Distributors,PID0002,Rate difference,25,38448.54,26873.76,Pending photo,damaged in transit,photo missing
PIDCLM0002516,07/01/2024,PIDOUT005301,New Karthik Services,PID0032,Rate difference,16,77781.89,30789.19,Approved,warranty defect,manual approval
PIDCLM0002517,2024-07-08,PIDOUT001854,Ganesh Yusuf Hardware,PID0023,Expiry,13,16647.54,1260.70,Open,warranty defect,manual approval
PIDCLM0002518,2025-11-25,PIDOUT002877,STAR PRAKASH ENTERPRISES,PID0009,Damage return,13,57360.36,51640.11,Approved,warranty defect,invoice missing
PIDCLM0002519,2026-02-14,PIDOUT005545,New Anand Stores,PID0024,Damage return,23,6434.48,4688.13,Pending photo,damaged in transit,manual approval
PIDCLM0002520,2026-01-04,PIDDLR000063,Modern Manoj Distributors,PID0029,Scheme claim,11,9411.66,58.57,Rejected,rate difference,duplicate suspected
PIDCLM0002521,19-Nov-25,PIDOUT002035,Sri Senthil Distributors,PID0021,Expiry,21,8709.16,2493.92,Rejected,warranty defect,invoice missing
PIDCLM0002522,2025-03-03,PIDOUT008963,Sri Geetha Chemicals,PID0003,Expiry,31,28889.19,8384.21,Settled,leakage,photo missing
PIDCLM0002523,23/03/2026,PIDOUT007734,Balaji Manoj Hardware,PID0021,Short supply,46,18309.42,12729.01,Pending photo,wrong SKU billed,invoice missing
PIDCLM0002524,2024-11-24,PIDOUT008570,Sri Priya Hardware,PID0004,Scheme claim,54,79798.57,12108.67,Credit note raised,expired stock,manual approval
PIDCLM0002525,2025-05-23,PIDDLR000505,Modern Geetha Fertilisers,PID0011,Expiry,56,61839.50,6793.95,Approved,dealer says slow moving,duplicate suspected
PIDCLM0002526,25-Sep-24,PIDOUT008108,City Manoj Hardware,PID0012,Damage return,38,27832.80,11878.96,Pending photo,rate difference,invoice missing
PIDCLM0002527,2026-01-21,PIDOUT005757,Mahalakshmi Hari Hardware,PID0020,Damage return,21,6850.50,3031.56,Open,warranty defect,manual approval
PIDCLM0002528,03/12/2024,PIDOUT001185,KAVERI LAKSHMI AGENCIES,PID0024,Rate difference,12,16375.10,12918.34,Pending photo,leakage,complete
PIDCLM0002529,2026-02-10,PIDOUT006993,Prime Hari Stores,PID0004,Scheme claim,32,78106.85,34558.35,Pending photo,damaged in transit,complete
PIDCLM0002530,2024-09-11,PIDOUT008780,Prime Kavya Services & Co,PID0025,Rate difference,7,34973.27,22239.63,Rejected,rate difference,photo missing
PIDCLM0002531,2024-06-16,PIDOUT001705,BALAJI RAFIQ HARDWARE,PID0002,Expiry,5,74150.37,30890.99,Credit note raised,damaged in transit,photo missing
PIDCLM0002532,2025-03-20,PIDOUT007433,Vijaya Lokesh Chemicals,PID0005,Rate difference,6,78969.86,19950.16,Rejected,damaged in transit,complete
PIDCLM0002533,2024-10-07,PIDOUT007687,United Senthil Distributors,PID0024,Scheme claim,6,68933.68,40496.53,Credit note raised,leakage,invoice missing
PIDCLM0002534,31/03/2025,PIDOUT003209,Metro Venkatesh Hardware,PID0014,Damage return,40,71077.88,51259.15,Pending photo,expired stock,complete
PIDCLM0002535,2025-06-21,PIDOUT003137,Murugan Hari Paints,PID0013,Short supply,20,77203.20,619.56,Approved,batch issue,invoice missing
PIDCLM0002536,2025-07-26,PIDDLR000907,LUCKY GANESH STORES,PID0017,Short supply,59,41939.44,10159.16,Settled,rate difference,photo missing
PIDCLM0002537,2025-08-06,PIDOUT004860,Ganesh Lakshmi Enterprises Ltd,PID0009,Scheme claim,28,77663.10,52694.88,Pending photo,wrong SKU billed,duplicate suspected
PIDCLM0002538,2024-07-04,PIDOUT008035,United Suresh Hardware,PID0026,Damage return,46,2140.26,90.58,Credit note raised,warranty defect,photo missing
PIDCLM0002539,2025-04-23,PIDOUT001893,MODERN KAVYA DISTRIBUTORS,PID0013,Expiry,33,74738.42,72835.06,Approved,leakage,manual approval
PIDCLM0002540,2025-08-18,PIDOUT007032,United Irfan Hardware,PID0014,Leakage,47,50263.77,6078.93,Settled,warranty defect,manual approval
PIDCLM0002541,2025-03-31,PIDDLR000510,Metro Senthil Distributors,PID0030,Short supply,12,38239.66,37689.34,Rejected,leakage,photo missing
PIDCLM0002542,28/02/2026,PIDOUT003146,National Kavya Mart,PID0009,Rate difference,14,81904.10,73393.19,Settled,rate difference,duplicate suspected
PIDCLM0002543,07/02/2025,PIDOUT004440,Prime Priya Hardware,PID0005,Leakage,50,80994.89,15198.75,Rejected,damaged in transit,invoice missing
PIDCLM0002544,2025-02-23,PIDOUT002926,Ganesh Sowmya Enterprises,PID0019,Scheme claim,14,70781.59,46131.71,Settled,damaged in transit,photo missing
PIDCLM0002545,03-Sep-25,PIDOUT003370,Metro Rafiq Corporation,PID0005,Scheme claim,28,72802.01,4029.33,Settled,wrong SKU billed,photo missing
PIDCLM0002546,23/12/2025,PIDOUT002491,Ganesh Karthik Agro,PID0025,Rate difference,3,23309.49,7409.11,Approved,wrong SKU billed,duplicate suspected
PIDCLM0002547,2025-04-18,PIDOUT005373,Balaji Bala Corporation,PID0024,Rate difference,6,78439.13,40974.51,Open,expired stock,invoice missing
PIDCLM0002548,2024-06-15,PIDOUT002621,Vijaya Deepak Hardware,PID0003,Damage return,36,30693.35,2914.30,Rejected,expired stock,manual approval
PIDCLM0002549,03/20/2026,PIDDLR000442,New Chandra Distributors,PID0003,Scheme claim,40,56043.85,13885.42,Credit note raised,rate difference,invoice missing
PIDCLM0002550,28/08/2024,PIDOUT003654,Kaveri Chandra Stores,PID0016,Rate difference,18,84072.25,31006.86,Open,damaged in transit,invoice missing
PIDCLM0002551,2024-04-06,PIDOUT001728,Mahalakshmi Irfan Depot,PID0007,Damage return,49,29769.75,8881.39,Pending photo,damaged in transit,complete
PIDCLM0002552,2025-12-20,PIDOUT006801,Sree Prakash Agro,PID0032,Damage return,34,382.90,239.34,Approved,wrong SKU billed,duplicate suspected
PIDCLM0002553,2024-11-16,PIDDLR000399,Star Meena Distributors,PID0014,Damage return,32,28108.25,12953.72,Credit note raised,batch issue,complete
PIDCLM0002554,2024-10-29,PIDOUT008820,Kaveri Anand Sales,PID0003,Short supply,15,17040.83,365.76,Settled,expired stock,invoice missing
PIDCLM0002555,11/26/2025,PIDOUT004779,Sri Karthik Agro,PID0030,Scheme claim,1,29084.93,20206.50,Open,rate difference,invoice missing
PIDCLM0002556,2026-03-30,PIDOUT007423,Prime Karthik Hardware,PID0016,Rate difference,49,23210.11,1254.40,Credit note raised,wrong SKU billed,invoice missing
PIDCLM0002557,2024-07-22,PIDOUT000061,Balaji Kavya Hardware,PID0018,Short supply,37,79762.05,74512.75,Credit note raised,dealer says slow moving,complete
PIDCLM0002558,2025-10-27,PIDOUT002756,Sri Priya Mart,PID0004,Damage return,19,20946.92,13793.15,Open,dealer says slow moving,invoice missing
PIDCLM0002559,20/01/2026,PIDOUT006885,Kaveri Ganesh Hardware & Co,PID0029,Expiry,48,337.59,86.75,Approved,damaged in transit,photo missing
PIDCLM0002560,2024-06-05,PIDOUT002306,Balaji Sowmya Enterprises,PID0022,Scheme claim,40,33432.22,25290.60,Approved,rate difference,photo missing
PIDCLM0002561,2024-05-08,PIDOUT001191,UNITED PRIYA CHEMICALS,PID0029,Scheme claim,54,33246.22,31262.38,Credit note raised,leakage,invoice missing
PIDCLM0002562,09-Oct-24,PIDOUT005004,Mahalakshmi Jagan Hardware Pvt,PID0022,Leakage,9,5002.16,4563.44,Rejected,wrong SKU billed,manual approval
