purchase_id,purchase_date,influencer_id,mapped_outlet_id,sku_id,points_earned,purchase_value,bill_photo_status,approval_status,note
PIDINFBUY00012183,2025-09-17,PIDINF003489,PIDOUT004169,PID0019,185,6677.52,missing,approved,
PIDINFBUY00012184,2025-03-08,PIDINF001482,PIDOUT008548,PID0023,378,13705.81,manual,rework,same bill twice
PIDINFBUY00012185,2025-01-05,PIDINF003362,PIDOUT006851,PID0011,70,1943.70,duplicate,rework,
PIDINFBUY00012186,05/14/2024,PIDINF002425,PIDOUT001771,PID0004,422,17041.39,blurred,approved,cash bill
PIDINFBUY00012187,2025-11-26,PIDINF003136,PIDOUT008761,PID0001,466,14075.09,manual,pending,dealer name mismatch
PIDINFBUY00012188,2026-03-23,PIDINF000922,PIDOUT007378,PID0020,183,9958.56,missing,pending,
PIDINFBUY00012189,2024-05-31,PIDINF001644,PIDOUT000160,PID0009,294,11823.01,manual,rejected,dealer name mismatch
PIDINFBUY00012190,2024-10-02,PIDINF002172,PIDOUT007886,PID0009,4,224.09,manual,pending,cash bill
PIDINFBUY00012191,2024-04-28,PIDINF000861,PIDOUT007262,PID0003,178,13266.38,manual,pending,old SKU code
PIDINFBUY00012192,2025-08-25,PIDINF000635,PIDOUT008366,PID0015,221,11829.15,manual,approved,dealer name mismatch
PIDINFBUY00012193,06/09/2025,PIDINF003238,PIDOUT006392,PID0013,128,6366.85,blurred,pending,cash bill
PIDINFBUY00012194,2025-03-25,PIDINF001095,PIDOUT001374,PID0010,189,13227.97,ok,rejected,dealer name mismatch
PIDINFBUY00012195,2025-07-19,PIDINF002390,PIDOUT001427,PID0031,434,9894.26,duplicate,rework,cash bill
PIDINFBUY00012196,2025-03-07,PIDINF002310,PIDOUT006055,PID0024,93,5830.25,duplicate,rework,same bill twice
PIDINFBUY00012197,2024-11-11,PIDINF003375,PIDOUT003855,PID0012,233,16106.05,missing,pending,old SKU code
PIDINFBUY00012198,2025-02-16,PIDINF001551,PIDOUT005025,PID0019,112,4679.49,ok,rejected,dealer name mismatch
PIDINFBUY00012199,2024-10-18,PIDINF001095,PIDOUT001374,PID0019,53,2658.15,missing,rework,old SKU code
PIDINFBUY00012200,02/02/2026,PIDINF000669,PIDOUT001986,PID0032,100,2892.77,ok,approved,same bill twice
PIDINFBUY00012201,2026-02-03,PIDINF000598,PIDOUT003682,PID0026,445,9158.19,blurred,pending,cash bill
PIDINFBUY00012202,2025-02-07,PIDINF000680,PIDOUT001003,PID0021,247,13244.53,missing,rejected,old SKU code
PIDINFBUY00012203,2025-12-08,PIDINF000203,PIDOUT000140,PID0031,55,3133.32,missing,rework,old SKU code
PIDINFBUY00012204,2025-09-14,PIDINF003098,PIDOUT006912,PID0001,328,9530.18,missing,rework,
PIDINFBUY00012205,14/11/2024,PIDINF003212,PIDOUT006985,PID0001,272,17078.49,ok,pending,
PIDINFBUY00012206,27-Oct-25,PIDINF000823,PIDOUT002958,PID0006,204,14719.86,manual,rejected,same bill twice
PIDINFBUY00012207,2024-06-30,PIDINF002717,PIDOUT000023,PID0011,217,14046.45,blurred,approved,cash bill
PIDINFBUY00012208,2025-02-04,PIDINF003445,PIDOUT005320,PID0015,139,8980.26,ok,rework,same bill twice
PIDINFBUY00012209,2024-11-28,PIDINF001372,PIDOUT005376,PID0005,12,729.88,manual,rejected,old SKU code
PIDINFBUY00012210,2025-05-27,PIDINF000049,PIDOUT004161,PID0015,270,7623.07,ok,pending,
PIDINFBUY00012211,2025-10-18,PIDINF001155,PIDOUT007563,PID0003,17,866.03,duplicate,rework,dealer name mismatch
PIDINFBUY00012212,2024-07-27,PIDINF001935,PIDOUT001761,PID0032,235,8384.77,blurred,rework,old SKU code
PIDINFBUY00012213,04/02/2025,PIDINF003464,PIDOUT005220,PID0023,54,1999.98,ok,approved,same bill twice
PIDINFBUY00012214,01/28/2026,PIDINF002546,PIDOUT008052,PID0021,46,1088.81,ok,rework,dealer name mismatch
PIDINFBUY00012215,2024-08-19,PIDINF003269,PIDOUT001043,PID0014,50,1289.37,ok,rework,
PIDINFBUY00012216,15/04/2025,PIDINF001555,PIDOUT006273,PID0008,173,10444.17,manual,pending,
PIDINFBUY00012217,11/27/2025,PIDINF002424,PIDOUT007541,PID0019,76,5583.15,ok,pending,dealer name mismatch
PIDINFBUY00012218,2025-12-17,PIDINF001327,PIDOUT008348,PID0027,402,10418.88,manual,rejected,old SKU code
PIDINFBUY00012219,2025-07-08,PIDINF003148,PIDOUT001720,PID0023,6,236.83,missing,rework,
PIDINFBUY00012220,2026-02-06,PIDINF000162,PIDOUT008616,PID0031,114,6658.03,blurred,approved,same bill twice
PIDINFBUY00012221,2026-01-07,PIDINF000717,PIDOUT007721,PID0003,217,14591.78,ok,pending,same bill twice
PIDINFBUY00012222,2024-06-09,PIDINF000174,PIDOUT002012,PID0012,146,5920.47,missing,pending,old SKU code
PIDINFBUY00012223,2025-09-26,PIDINF001513,PIDOUT004688,PID0010,75,4062.94,duplicate,rework,old SKU code
PIDINFBUY00012224,2025-06-25,PIDINF000932,PIDOUT008325,PID0019,737,15243.61,manual,approved,same bill twice
PIDINFBUY00012225,2024-12-09,PIDINF002807,PIDOUT005954,PID0007,9,214.50,manual,rework,cash bill
PIDINFBUY00012226,2025-01-19,PIDINF001048,PIDOUT005316,PID0018,202,13090.88,blurred,pending,
PIDINFBUY00012227,2025-01-29,PIDINF001750,PIDOUT002334,PID0030,21,1201.60,missing,rejected,
PIDINFBUY00012228,2026-01-11,PIDINF000715,PIDOUT002366,PID0020,280,9734.06,missing,approved,
PIDINFBUY00012229,2025-05-27,PIDINF001113,PIDOUT000662,PID0032,143,9740.41,ok,rework,old SKU code
PIDINFBUY00012230,2024-05-24,PIDINF003361,PIDOUT003929,PID0018,317,9900.67,missing,approved,dealer name mismatch
PIDINFBUY00012231,2025-08-12,PIDINF003358,PIDOUT000324,PID0001,269,6200.47,blurred,approved,dealer name mismatch
PIDINFBUY00012232,06/03/2025,PIDINF001848,PIDOUT005675,PID0015,321,15711.86,blurred,pending,
PIDINFBUY00012233,2025-08-03,PIDINF002886,PIDOUT001229,PID0016,210,10635.15,ok,pending,old SKU code
PIDINFBUY00012234,2025-11-05,PIDINF000470,PIDOUT008222,PID0008,329,17960.74,blurred,rejected,old SKU code
PIDINFBUY00012235,31/01/2026,PIDINF000606,PIDOUT006741,PID0013,8,409.20,manual,rework,cash bill
PIDINFBUY00012236,2025-10-03,PIDINF001936,PIDOUT001205,PID0031,234,16750.69,missing,approved,dealer name mismatch
PIDINFBUY00012237,2026-02-08,PIDINF000296,PIDOUT002541,PID0033,146,10046.04,missing,pending,
PIDINFBUY00012238,2025-03-05,PIDINF001417,PIDOUT008977,PID0012,751,15410.05,manual,approved,same bill twice
PIDINFBUY00012239,2025-05-15,PIDINF001810,PIDOUT005270,PID0019,355,17541.73,ok,approved,old SKU code
PIDINFBUY00012240,2024-09-06,PIDINF002440,PIDOUT006029,PID0012,232,11329.70,manual,rework,dealer name mismatch
PIDINFBUY00012241,2026-01-28,PIDINF001076,PIDOUT005696,PID0023,452,14464.69,ok,pending,
PIDINFBUY00012242,2025-09-05,PIDINF001181,PIDOUT000373,PID0010,376,15973.47,ok,approved,cash bill
PIDINFBUY00012243,2025-04-13,PIDINF000893,PIDOUT006015,PID0028,63,4059.79,manual,rework,same bill twice
PIDINFBUY00012244,2025-08-10,PIDINF002736,PIDOUT000187,PID0030,22,1312.11,missing,rejected,old SKU code
PIDINFBUY00012245,2025-01-30,PIDINF001715,PIDOUT001500,PID0010,218,10360.55,blurred,rejected,same bill twice
PIDINFBUY00012246,2024-10-12,PIDINF002734,PIDOUT002018,PID0019,535,16678.07,missing,rejected,dealer name mismatch
PIDINFBUY00012247,2024-05-27,PIDINF001960,PIDOUT008796,PID0031,131,9574.28,ok,pending,cash bill
PIDINFBUY00012248,04-Jun-24,PIDINF002769,PIDOUT001859,PID0016,23,1564.27,blurred,pending,old SKU code
PIDINFBUY00012249,2025-06-11,PIDINF001433,PIDOUT001478,PID0022,175,10808.67,blurred,pending,cash bill
PIDINFBUY00012250,2024-09-21,PIDINF002817,PIDOUT000981,PID0019,222,8205.98,duplicate,rejected,dealer name mismatch
PIDINFBUY00012251,02-Jun-25,PIDINF002795,PIDOUT001175,PID0024,65,3708.89,ok,rejected,same bill twice
PIDINFBUY00012252,01-Aug-25,PIDINF002335,PIDOUT001673,PID0010,347,16287.83,missing,approved,old SKU code
PIDINFBUY00012253,2025-07-17,PIDINF001526,PIDOUT000152,PID0001,183,9410.70,blurred,pending,dealer name mismatch
PIDINFBUY00012254,2025-02-24,PIDINF002483,PIDOUT006729,PID0023,345,12433.62,duplicate,approved,same bill twice
PIDINFBUY00012255,2025-10-07,PIDINF002596,PIDOUT000961,PID0033,237,10973.75,blurred,rejected,
PIDINFBUY00012256,2024-10-18,PIDINF001088,PIDOUT003636,PID0014,354,12684.36,ok,rework,cash bill
PIDINFBUY00012257,2025-11-14,PIDINF002757,PIDOUT008528,PID0011,358,8158.33,missing,pending,same bill twice
PIDINFBUY00012258,24-May-24,PIDINF001972,PIDOUT007581,PID0021,414,15138.82,manual,rework,old SKU code
PIDINFBUY00012259,2024-06-11,PIDINF000663,PIDOUT002287,PID0003,401,13978.78,missing,approved,cash bill
PIDINFBUY00012260,14/11/2024,PIDINF001836,PIDOUT004594,PID0006,75,4181.23,manual,rework,dealer name mismatch
PIDINFBUY00012261,2024-05-07,PIDINF000819,PIDOUT000266,PID0009,435,13276.33,missing,rejected,dealer name mismatch
PIDINFBUY00012262,05/06/2025,PIDINF001408,PIDOUT008449,PID0005,28,1604.31,duplicate,pending,dealer name mismatch
PIDINFBUY00012263,15/03/2025,PIDINF000913,PIDOUT002931,PID0018,337,8416.50,blurred,rework,cash bill
PIDINFBUY00012264,2025-08-09,PIDINF002729,PIDOUT003856,PID0013,116,8202.27,manual,rejected,dealer name mismatch
PIDINFBUY00012265,2025-03-14,PIDINF002881,PIDOUT003661,PID0012,381,13882.86,duplicate,approved,dealer name mismatch
PIDINFBUY00012266,2025-12-12,PIDINF000412,PIDOUT006087,PID0016,108,6602.17,duplicate,approved,dealer name mismatch
PIDINFBUY00012267,2025-02-17,PIDINF003334,PIDOUT007900,PID0028,223,9367.89,missing,rejected,same bill twice
PIDINFBUY00012268,2025-03-13,PIDINF001993,PIDOUT000977,PID0029,404,11914.97,ok,pending,cash bill
PIDINFBUY00012269,2026-01-14,PIDINF001298,PIDOUT007574,PID0030,370,7574.80,ok,approved,old SKU code
PIDINFBUY00012270,2025-11-05,PIDINF001228,PIDOUT002944,PID0032,30,2224.99,ok,rejected,old SKU code
PIDINFBUY00012271,2025-12-23,PIDINF001390,PIDOUT001168,PID0006,180,13496.92,missing,approved,
PIDINFBUY00012272,2025-02-05,PIDINF002815,PIDOUT005860,PID0023,198,9403.92,duplicate,rework,dealer name mismatch
PIDINFBUY00012273,2025-11-21,PIDINF002410,PIDOUT000827,PID0013,14,800.73,ok,approved,cash bill
PIDINFBUY00012274,2025-03-31,PIDINF003160,PIDOUT001800,PID0013,21,1054.25,ok,rework,dealer name mismatch
PIDINFBUY00012275,2025-10-27,PIDINF002929,PIDOUT008817,PID0002,34,883.85,blurred,approved,same bill twice
PIDINFBUY00012276,07/27/2024,PIDINF002334,PIDOUT008778,PID0014,12,879.97,duplicate,approved,same bill twice
PIDINFBUY00012277,2025-03-05,PIDINF002144,PIDOUT005006,PID0013,244,10422.16,manual,pending,same bill twice
PIDINFBUY00012278,29/05/2025,PIDINF000515,PIDOUT000262,PID0017,115,5434.86,ok,pending,dealer name mismatch
PIDINFBUY00012279,2024-05-30,PIDINF000516,PIDOUT007457,PID0019,173,11960.69,missing,approved,same bill twice
PIDINFBUY00012280,2024-11-17,PIDINF002838,PIDOUT002116,PID0009,38,1195.06,blurred,approved,dealer name mismatch
PIDINFBUY00012281,2025-02-06,PIDINF002439,PIDOUT007266,PID0027,8,653.99,duplicate,rework,cash bill
PIDINFBUY00012282,2024-04-16,PIDINF001004,PIDOUT001985,PID0027,40,2403.69,missing,rework,same bill twice
PIDINFBUY00012283,07/04/2025,PIDINF001179,PIDOUT002121,PID0014,9,252.56,duplicate,rework,cash bill
PIDINFBUY00012284,2024-08-17,PIDINF001302,PIDOUT007106,PID0030,365,14143.01,duplicate,rejected,cash bill
PIDINFBUY00012285,2024-11-13,PIDINF000974,PIDOUT006220,PID0008,770,17279.73,missing,rework,dealer name mismatch
PIDINFBUY00012286,2025-11-01,PIDINF002951,PIDOUT005016,PID0018,60,4217.28,manual,rejected,old SKU code
PIDINFBUY00012287,2025-03-26,PIDINF001981,PIDOUT000096,PID0011,69,3950.67,blurred,pending,same bill twice
PIDINFBUY00012288,2025-06-12,PIDINF001738,PIDOUT008275,PID0026,34,1207.42,blurred,rework,old SKU code
PIDINFBUY00012289,2025-04-24,PIDINF000208,PIDOUT003403,PID0003,162,11172.87,manual,rejected,cash bill
PIDINFBUY00012290,2024-08-14,PIDINF001284,PIDOUT008831,PID0007,360,7325.29,duplicate,rework,same bill twice
PIDINFBUY00012291,2025-05-07,PIDINF000157,PIDOUT007149,PID0024,242,7835.74,blurred,approved,same bill twice
PIDINFBUY00012292,04/27/2025,PIDINF003272,PIDOUT003306,PID0020,12,737.48,manual,pending,dealer name mismatch
PIDINFBUY00012293,2024-08-14,PIDINF002274,PIDOUT005196,PID0027,288,5999.34,blurred,pending,dealer name mismatch
PIDINFBUY00012294,2025-11-29,PIDINF003072,PIDOUT002355,PID0018,190,8280.71,ok,rework,same bill twice
PIDINFBUY00012295,04/24/2025,PIDINF000749,PIDOUT000751,PID0029,178,13097.95,ok,rework,
PIDINFBUY00012296,04/06/2024,PIDINF000006,PIDOUT007421,PID0003,209,10346.23,blurred,approved,cash bill
PIDINFBUY00012297,2024-12-18,PIDINF002026,PIDOUT002948,PID0028,246,6945.71,blurred,rejected,old SKU code
PIDINFBUY00012298,05/19/2024,PIDINF001437,PIDOUT004393,PID0028,249,15550.65,duplicate,rejected,old SKU code
PIDINFBUY00012299,2025-01-20,PIDINF000957,PIDOUT008628,PID0014,151,8189.36,manual,approved,same bill twice
PIDINFBUY00012300,2025-12-20,PIDINF003117,PIDOUT007535,PID0025,40,2515.36,manual,approved,old SKU code
PIDINFBUY00012301,2024-05-07,PIDINF000915,PIDOUT002498,PID0031,60,2130.90,duplicate,rejected,same bill twice
PIDINFBUY00012302,2025-04-28,PIDINF003119,PIDOUT003152,PID0015,281,12318.73,duplicate,approved,
PIDINFBUY00012303,2025-01-29,PIDINF002084,PIDOUT004603,PID0008,91,3647.48,blurred,approved,cash bill
PIDINFBUY00012304,2026-01-31,PIDINF002275,PIDOUT002680,PID0003,98,4622.52,blurred,pending,same bill twice
PIDINFBUY00012305,2026-02-13,PIDINF002618,PIDOUT007929,PID0001,284,16236.90,manual,pending,same bill twice
PIDINFBUY00012306,2024-08-03,PIDINF001804,PIDOUT005029,PID0004,216,8827.66,duplicate,approved,old SKU code
PIDINFBUY00012307,2026-02-04,PIDINF002166,PIDOUT007343,PID0015,81,2456.77,blurred,pending,same bill twice
PIDINFBUY00012308,2025-09-23,PIDINF003337,PIDOUT007286,PID0021,217,12450.56,manual,rework,same bill twice
PIDINFBUY00012309,2024-05-07,PIDINF001676,PIDOUT008201,PID0003,26,1128.36,missing,rejected,dealer name mismatch
PIDINFBUY00012310,2024-11-19,PIDINF000599,PIDOUT002286,PID0013,11,806.47,ok,rejected,same bill twice
PIDINFBUY00012311,2024-04-04,PIDINF001900,PIDOUT003205,PID0022,244,12145.65,blurred,rejected,
PIDINFBUY00012312,2024-05-02,PIDINF003006,PIDOUT001964,PID0021,510,17134.50,duplicate,rejected,same bill twice
PIDINFBUY00012313,2025-07-28,PIDINF000170,PIDOUT005317,PID0002,210,7975.10,blurred,rejected,dealer name mismatch
PIDINFBUY00012314,2025-02-12,PIDINF002044,PIDOUT008833,PID0021,30,1473.78,ok,rework,dealer name mismatch
PIDINFBUY00012315,2025-06-29,PIDINF000184,PIDOUT008050,PID0007,102,2876.77,ok,pending,same bill twice
PIDINFBUY00012316,01/05/2025,PIDINF003054,PIDOUT005700,PID0023,182,10238.21,duplicate,rework,same bill twice
PIDINFBUY00012317,2025-06-02,PIDINF000283,PIDOUT008644,PID0026,226,11718.72,ok,approved,cash bill
PIDINFBUY00012318,2025-02-27,PIDINF002456,PIDOUT006575,PID0030,115,4340.81,duplicate,approved,cash bill
PIDINFBUY00012319,2024-12-27,PIDINF003177,PIDOUT002067,PID0024,294,7856.00,ok,approved,cash bill
PIDINFBUY00012320,2026-03-12,PIDINF001292,PIDOUT003399,PID0011,369,9001.50,duplicate,pending,cash bill
PIDINFBUY00012321,2025-12-18,PIDINF002689,PIDOUT000645,PID0025,237,8817.47,ok,rejected,dealer name mismatch
PIDINFBUY00012322,2025-12-26,PIDINF002914,PIDOUT007734,PID0021,248,17383.72,missing,rejected,old SKU code
PIDINFBUY00012323,13-Nov-24,PIDINF001996,PIDOUT005436,PID0030,345,16768.75,blurred,pending,old SKU code
PIDINFBUY00012324,2024-06-26,PIDINF001216,PIDOUT005992,PID0030,218,15116.77,manual,rework,same bill twice
PIDINFBUY00012325,02/13/2025,PIDINF001761,PIDOUT003370,PID0020,142,8866.58,ok,rework,old SKU code
PIDINFBUY00012326,2025-04-15,PIDINF001640,PIDOUT005775,PID0023,244,15496.69,manual,rework,
PIDINFBUY00012327,2026-03-12,PIDINF001142,PIDOUT006615,PID0004,187,12644.00,ok,rejected,old SKU code
PIDINFBUY00012328,2024-08-13,PIDINF001694,PIDOUT001797,PID0031,24,1622.06,ok,rejected,
PIDINFBUY00012329,02/12/2024,PIDINF003484,PIDOUT004105,PID0020,529,17565.03,duplicate,rejected,dealer name mismatch
PIDINFBUY00012330,2025-02-19,PIDINF000281,PIDOUT008290,PID0009,288,14832.36,blurred,approved,old SKU code
PIDINFBUY00012331,2024-11-02,PIDINF002759,PIDOUT005552,PID0007,265,16875.12,ok,pending,dealer name mismatch
PIDINFBUY00012332,2024-09-21,PIDINF000672,PIDOUT002547,PID0007,73,5470.65,blurred,rework,cash bill
PIDINFBUY00012333,2025-11-08,PIDINF003333,PIDOUT005840,PID0011,447,11296.24,blurred,approved,same bill twice
PIDINFBUY00012334,2024-07-10,PIDINF001222,PIDOUT006384,PID0022,147,9811.97,manual,rework,dealer name mismatch
PIDINFBUY00012335,2025-07-18,PIDINF001664,PIDOUT007114,PID0003,106,4443.97,duplicate,pending,same bill twice
PIDINFBUY00012336,2024-12-04,PIDINF000324,PIDOUT008334,PID0020,206,7504.09,missing,approved,same bill twice
PIDINFBUY00012337,2024-10-14,PIDINF001686,PIDOUT002639,PID0019,120,6720.66,ok,rework,old SKU code
PIDINFBUY00012338,2025-06-05,PIDINF002917,PIDOUT003350,PID0032,148,9915.72,duplicate,rework,dealer name mismatch
PIDINFBUY00012339,2025-05-16,PIDINF003220,PIDOUT004196,PID0010,77,3360.38,ok,rework,old SKU code
PIDINFBUY00012340,2025-09-16,PIDINF000998,PIDOUT008557,PID0018,31,1180.07,duplicate,pending,dealer name mismatch
PIDINFBUY00012341,05/12/2025,PIDINF001726,PIDOUT008132,PID0002,34,1968.56,manual,rework,
PIDINFBUY00012342,15/05/2024,PIDINF000520,PIDOUT007498,PID0006,351,9951.05,duplicate,rework,dealer name mismatch
PIDINFBUY00012343,2025-09-01,PIDINF001869,PIDOUT003475,PID0018,32,1890.26,missing,rework,cash bill
PIDINFBUY00012344,11/07/2025,PIDINF003454,PIDOUT002565,PID0006,74,3029.53,duplicate,pending,dealer name mismatch
PIDINFBUY00012345,2025-06-17,PIDINF000450,PIDOUT008954,PID0003,111,7363.19,ok,rework,old SKU code
PIDINFBUY00012346,2024-12-25,PIDINF000948,PIDOUT006017,PID0029,132,5319.28,blurred,rework,cash bill
PIDINFBUY00012347,2026-02-15,PIDINF001188,PIDOUT003661,PID0031,202,8572.24,duplicate,approved,cash bill
PIDINFBUY00012348,2024-05-31,PIDINF001148,PIDOUT006605,PID0021,386,14610.70,ok,rejected,old SKU code
PIDINFBUY00012349,03/06/2026,PIDINF003447,PIDOUT007380,PID0019,150,5498.01,ok,pending,cash bill
PIDINFBUY00012350,2026-03-30,PIDINF000459,PIDOUT004204,PID0001,324,14645.59,duplicate,pending,same bill twice
PIDINFBUY00012351,2025-05-04,PIDINF001930,PIDOUT007525,PID0007,404,8571.22,duplicate,pending,
PIDINFBUY00012352,06/02/2026,PIDINF002689,PIDOUT000645,PID0005,58,3738.99,duplicate,approved,dealer name mismatch
PIDINFBUY00012353,2026-01-28,PIDINF002741,PIDOUT007025,PID0024,239,10825.31,missing,rework,
PIDINFBUY00012354,31-Jan-26,PIDINF002800,PIDOUT004191,PID0032,214,12850.81,duplicate,approved,old SKU code
PIDINFBUY00012355,2024-09-24,PIDINF002009,PIDOUT006568,PID0019,396,13146.79,blurred,rework,cash bill
PIDINFBUY00012356,2024-09-22,PIDINF001604,PIDOUT006008,PID0019,341,7085.92,blurred,rejected,same bill twice
PIDINFBUY00012357,2025-10-16,PIDINF002079,PIDOUT004533,PID0014,55,3722.74,ok,pending,same bill twice
PIDINFBUY00012358,12-Oct-25,PIDINF002387,PIDOUT003617,PID0011,248,9526.61,missing,approved,old SKU code
PIDINFBUY00012359,2025-02-22,PIDINF003121,PIDOUT002340,PID0016,404,15881.85,blurred,rework,cash bill
PIDINFBUY00012360,2025-11-01,PIDINF001057,PIDOUT007009,PID0023,23,1342.65,ok,rejected,cash bill
PIDINFBUY00012361,2025-01-26,PIDINF003207,PIDOUT008577,PID0014,271,15824.02,duplicate,rework,cash bill
PIDINFBUY00012362,2025-01-02,PIDINF003345,PIDOUT005546,PID0018,48,2624.21,missing,rejected,dealer name mismatch
PIDINFBUY00012363,08/01/2024,PIDINF000444,PIDOUT001958,PID0018,178,10289.59,blurred,rejected,same bill twice
PIDINFBUY00012364,2025-10-31,PIDINF000060,PIDOUT004887,PID0017,317,12815.86,duplicate,pending,old SKU code
PIDINFBUY00012365,2026-03-08,PIDINF001092,PIDOUT004687,PID0024,222,7480.17,missing,rework,cash bill
PIDINFBUY00012366,2026-03-14,PIDINF000595,PIDOUT005227,PID0025,47,3333.30,duplicate,pending,same bill twice
PIDINFBUY00012367,21/05/2024,PIDINF003474,PIDOUT000231,PID0011,173,6590.27,ok,rejected,cash bill
PIDINFBUY00012368,2026-01-09,PIDINF001389,PIDOUT000472,PID0017,392,13191.30,blurred,approved,same bill twice
PIDINFBUY00012369,2025-02-26,PIDINF002358,PIDOUT000468,PID0031,19,1346.68,duplicate,rejected,same bill twice
PIDINFBUY00012370,2025-10-27,PIDINF001747,PIDOUT002284,PID0005,526,15778.64,blurred,rejected,cash bill
PIDINFBUY00012371,04/21/2025,PIDINF000919,PIDOUT005589,PID0031,60,2946.40,manual,pending,
PIDINFBUY00012372,2026-03-05,PIDINF000776,PIDOUT006357,PID0011,257,7464.27,duplicate,rejected,
PIDINFBUY00012373,2024-12-29,PIDINF000847,PIDOUT004418,PID0030,86,5738.43,ok,approved,old SKU code
PIDINFBUY00012374,2024-09-11,PIDINF001970,PIDOUT005404,PID0001,3,247.52,ok,approved,
PIDINFBUY00012375,2024-05-01,PIDINF001249,PIDOUT003860,PID0002,87,1792.96,missing,rejected,cash bill
PIDINFBUY00012376,10-Jun-25,PIDINF000279,PIDOUT008051,PID0030,164,10387.58,missing,pending,old SKU code
PIDINFBUY00012377,2025-03-10,PIDINF002543,PIDOUT008067,PID0032,212,15746.20,missing,rejected,same bill twice
PIDINFBUY00012378,2024-11-16,PIDINF002075,PIDOUT002873,PID0001,201,6837.13,ok,pending,cash bill
PIDINFBUY00012379,2025-06-10,PIDINF000348,PIDOUT003777,PID0033,112,4904.43,blurred,rejected,cash bill
PIDINFBUY00012380,2025-12-26,PIDINF001734,PIDOUT000479,PID0025,349,14852.94,manual,rework,old SKU code
PIDINFBUY00012381,2025-07-26,PIDINF002019,PIDOUT001129,PID0005,49,2364.67,blurred,rework,
PIDINFBUY00012382,2025-05-08,PIDINF001587,PIDOUT003064,PID0004,242,17650.06,duplicate,pending,
PIDINFBUY00012383,2024-08-16,PIDINF000999,PIDOUT008532,PID0007,243,16809.66,blurred,rework,old SKU code
PIDINFBUY00012384,2025-02-28,PIDINF002545,PIDOUT005888,PID0014,245,15718.11,manual,approved,same bill twice
