store_id,store_name,brand,state,state_clean,district,city,pincode,opened_date,store_type,agronomist_mapped,data_quality_note
CORSTR01033,Mana Gromor Guntur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,371734,2010-01-06,seasonal extension,shared,brand spelling varies
CORSTR01034,Mana Gromor Warangal 4,Mana Gromor,TELANGANA,Telangana,Warangal,Warangal,367688,2018-05-24,satellite,Y,brand spelling varies
CORSTR01035,Namma Gromor Davanagere 5,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,292039,2024-12-12,satellite,shared,old store code
CORSTR01036,Mana Gromor Nizamabad 8,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,366947,28/10/2020,seasonal extension,N,district split
CORSTR01037,Mana Gromor Visakhapatnam 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,375840,2023-11-10,satellite,Y,district split
CORSTR01038,Mana Gromor Kadapa 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,378351,2007-09-12,seasonal extension,N,old store code
CORSTR01039,Nammadu Gromor Madurai 7,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Madurai,Madurai,337662,2009-09-27,seasonal extension,N,district split
CORSTR01040,Mana Gromor Guntur 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,372656,2022-11-17,seasonal extension,shared,district split
CORSTR01041,Mana Gromor Warangal 9,Mana Gromor,Telangana,Telangana,Warangal,Warangal,362090,2020-07-10,satellite,N,new store from FY26
CORSTR01042,Namma Gromor Raichur 3,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,295336,15-Feb-16,satellite,Y,brand spelling varies
CORSTR01043,Mana Gromor Nizamabad 5,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,366053,18/06/2013,satellite,shared,brand spelling varies
CORSTR01044,Mana Gromor Kadapa 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,375590,2020-10-11,company owned,Y,old store code
CORSTR01045,Namma Gromor Hubballi 7,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,299327,2023-07-15,company owned,shared,brand spelling varies
CORSTR01046,Mana Gromor Vijayawada 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,376988,2020-04-01,company owned,shared,new store from FY26
CORSTR01047,Mana Gromor Rajahmundry 8,Mana Gromor,AP,Andhra Pradesh,East Godavari,Rajahmundry,374480,2018-07-21,satellite,Y,brand spelling varies
CORSTR01048,Mana Gromor Warangal 2,Mana Gromor,Telangana,Telangana,Warangal,Warangal,363170,2009-08-23,seasonal extension,shared,district split
CORSTR01049,Mana Gromor Rajahmundry 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,377521,2019-01-30,seasonal extension,shared,
CORSTR01050,Namma Gromor Mangaluru 5,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,296359,07/17/2016,hub,shared,new store from FY26
CORSTR01051,Mana Gromor Tirupati 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,377119,11/05/2025,seasonal extension,shared,district split
CORSTR01052,Mana Gromor Ongole 6,Mana Gromor,AP,Andhra Pradesh,Prakasam,Ongole,375614,2014-09-19,company owned,N,
CORSTR01053,Mana Gromor Kadapa 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379635,2023-07-15,seasonal extension,Y,new store from FY26
CORSTR01054,Namma Gromor Raichur 3,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,292112,2011-12-15,hub,shared,district split
CORSTR01055,Nammadu Gromor Vellore 6,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Vellore,Vellore,336615,2023-12-08,seasonal extension,N,district split
CORSTR01056,Namma Gromor Raichur 5,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,293121,03/18/2015,company owned,shared,new store from FY26
CORSTR01057,Mana Gromor Guntur 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,377485,2010-09-05,company owned,shared,new store from FY26
CORSTR01058,Mana Gromor Ongole 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,375083,2019-03-04,company owned,N,new store from FY26
CORSTR01059,Mana Gromor Kakinada 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,376803,21/12/2022,seasonal extension,Y,old store code
CORSTR01060,Mana Gromor Nizamabad 3,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,361287,2019-09-09,hub,N,district split
CORSTR01061,Mana Gromor Nellore 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,377829,30/10/2010,satellite,shared,new store from FY26
CORSTR01062,Namma Gromor Davanagere 6,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,299267,2015-04-17,satellite,shared,brand spelling varies
CORSTR01063,Mana Gromor Adilabad 9,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,367556,2019-06-15,seasonal extension,Y,district split
CORSTR01064,Mana Gromor Vijayawada 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,376378,28-Apr-07,satellite,N,district split
CORSTR01065,Mana Gromor Adilabad 2,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,368739,22/05/2015,hub,shared,
CORSTR01066,Mana Gromor Mahbubnagar 7,Mana Gromor,TS,Telangana,Mahbubnagar,Mahbubnagar,366914,2009-07-20,company owned,shared,new store from FY26
CORSTR01067,Mana Gromor Ongole 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,378666,2016-01-17,company owned,N,
CORSTR01068,Mana Gromor Nellore 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,372805,2022-01-01,seasonal extension,Y,new store from FY26
CORSTR01069,Mana Gromor Mahbubnagar 8,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,368631,2025-03-16,satellite,shared,district split
CORSTR01070,Mana Gromor Vijayawada 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,371259,2008-11-06,hub,Y,new store from FY26
CORSTR01071,Mana Gromor Nalgonda 3,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,367505,2009-05-02,seasonal extension,Y,brand spelling varies
CORSTR01072,Mana Gromor Warangal 8,Mana Gromor,Telangana,Telangana,Warangal,Warangal,363910,30-Oct-08,satellite,N,brand spelling varies
CORSTR01073,Mana Gromor Visakhapatnam 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,378279,2019-12-21,seasonal extension,N,brand spelling varies
CORSTR01074,Nammadu Gromor Thanjavur 4,Nammadu Gromor,Tamilnadu,Tamil Nadu,Thanjavur,Thanjavur,338103,29-Feb-20,hub,N,new store from FY26
CORSTR01075,Mana Gromor Nizamabad 6,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,366817,2016-04-14,satellite,N,
CORSTR01076,Mana Gromor Kurnool 2,Mana Gromor,ANDHRA,Andhra Pradesh,Kurnool,Kurnool,376169,2021-09-21,company owned,N,old store code
CORSTR01077,Mana Gromor Guntur 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,374331,08/21/2016,satellite,N,brand spelling varies
CORSTR01078,Namma Gromor Udupi 7,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,298190,2022-12-16,satellite,Y,new store from FY26
CORSTR01079,Namma Gromor Kalaburagi 4,Namma Gromor,KA,Karnataka,Kalaburagi,Kalaburagi,299032,23/04/2013,company owned,N,
CORSTR01080,Mana Gromor Nizamabad 7,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,365402,02/05/2017,company owned,Y,brand spelling varies
CORSTR01081,Namma Gromor Mysuru 5,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,297135,19/02/2018,seasonal extension,N,new store from FY26
CORSTR01082,Namma Gromor Kalaburagi 6,Namma Gromor,KA,Karnataka,Kalaburagi,Kalaburagi,292380,2010-08-01,satellite,N,
CORSTR01083,Namma Gromor Ballari 5,Namma Gromor,Karnataka,Karnataka,Ballari,Ballari,298272,2007-02-04,satellite,N,old store code
CORSTR01084,Mana Gromor Ongole 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,376592,2020-02-15,satellite,shared,brand spelling varies
CORSTR01085,Mana Gromor Nellore 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,374093,11/13/2022,satellite,N,district split
CORSTR01086,Namma Gromor Raichur 7,Namma Gromor,KA,Karnataka,Raichur,Raichur,299763,2019-05-18,seasonal extension,shared,old store code
CORSTR01087,Mana Gromor Visakhapatnam 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,371342,28/04/2018,company owned,shared,new store from FY26
CORSTR01088,Mana Gromor Visakhapatnam 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,377035,2015-02-10,satellite,N,new store from FY26
CORSTR01089,Namma Gromor Mangaluru 7,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,297105,2022-04-21,company owned,shared,district split
CORSTR01090,Mana Gromor Warangal 8,Mana Gromor,Telangana,Telangana,Warangal,Warangal,368007,2020-05-21,satellite,Y,old store code
CORSTR01091,Namma Gromor Shivamogga 2,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,294376,03/11/2020,company owned,N,brand spelling varies
CORSTR01092,Mana Gromor Vijayawada 1,Mana Gromor,A.P.,Andhra Pradesh,Krishna,Vijayawada,374377,2020-10-16,company owned,Y,new store from FY26
CORSTR01093,Mana Gromor Adilabad 6,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,367263,2024-01-09,satellite,shared,district split
CORSTR01094,Mana Gromor Nalgonda 9,Mana Gromor,TG,Telangana,Nalgonda,Nalgonda,367643,2026-03-25,hub,shared,brand spelling varies
CORSTR01095,Mana Gromor Nellore 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,372174,2009-02-06,satellite,shared,brand spelling varies
CORSTR01096,Namma Gromor Belagavi 9,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,292752,2017-04-10,seasonal extension,N,brand spelling varies
CORSTR01097,Mana Gromor Vijayawada 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,376745,2011-03-02,satellite,Y,district split
CORSTR01098,Namma Gromor Tumakuru 5,Namma Gromor,Karnataka,Karnataka,Tumakuru,Tumakuru,297113,2007-02-13,company owned,shared,old store code
CORSTR01099,Mana Gromor Visakhapatnam 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,376643,2016-08-10,seasonal extension,N,brand spelling varies
CORSTR01100,Mana Gromor Anantapur 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,376348,2023-09-12,satellite,N,old store code
CORSTR01101,Namma Gromor Kalaburagi 1,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,298035,2009-10-19,company owned,Y,
CORSTR01102,Namma Gromor Mysuru 4,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,299357,23-Mar-24,hub,shared,new store from FY26
CORSTR01103,Namma Gromor Shivamogga 5,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,291866,02/12/2022,satellite,N,
CORSTR01104,Mana Gromor Kurnool 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,378432,2007-02-28,seasonal extension,shared,new store from FY26
CORSTR01105,Mana Gromor Visakhapatnam 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,376565,27/02/2010,hub,shared,district split
CORSTR01106,Mana Gromor Rajahmundry 2,Mana Gromor,ANDHRA,Andhra Pradesh,East Godavari,Rajahmundry,378054,2009-05-25,satellite,N,brand spelling varies
CORSTR01107,Mana Gromor Guntur 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,371277,2025-05-28,satellite,N,old store code
CORSTR01108,Namma Gromor Udupi 6,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,293788,2015-02-24,company owned,shared,new store from FY26
CORSTR01109,Mana Gromor Guntur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,378161,2020-04-03,satellite,Y,brand spelling varies
CORSTR01110,Mana Gromor Kakinada 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,375482,2012-01-05,hub,shared,brand spelling varies
CORSTR01111,Mana Gromor Anantapur 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,378819,2025-02-13,seasonal extension,N,new store from FY26
CORSTR01112,Mana Gromor Vijayawada 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,373067,2015-08-05,hub,Y,district split
CORSTR01113,Mana Gromor Nellore 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,371881,2025-11-14,satellite,N,new store from FY26
CORSTR01114,Mana Gromor Kurnool 3,Mana Gromor,A.P.,Andhra Pradesh,Kurnool,Kurnool,372147,2013-09-30,satellite,shared,old store code
CORSTR01115,Nammadu Gromor Salem 1,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Salem,Salem,335230,23/03/2013,company owned,N,new store from FY26
CORSTR01116,Mana Gromor Suryapet 4,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,367885,2025-12-27,seasonal extension,shared,new store from FY26
CORSTR01117,Mana Gromor Vijayawada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,379023,28/05/2008,company owned,shared,district split
CORSTR01118,Mana Gromor Guntur 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,378847,2020-03-25,company owned,N,old store code
CORSTR01119,Mana Gromor Khammam 2,Mana Gromor,Telangana,Telangana,Khammam,Khammam,364834,2018-04-10,satellite,Y,old store code
CORSTR01120,Mana Gromor Vijayawada 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,373186,2010-07-08,hub,N,new store from FY26
CORSTR01121,Mana Gromor Nizamabad 4,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,364975,22/12/2017,company owned,shared,
CORSTR01122,Mana Gromor Rajahmundry 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,373366,05/25/2017,company owned,Y,brand spelling varies
CORSTR01123,Mana Gromor Kakinada 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,371101,2024-03-06,hub,shared,old store code
CORSTR01124,Mana Gromor Rajahmundry 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,374482,2011-07-01,company owned,Y,brand spelling varies
CORSTR01125,Namma Gromor Kalaburagi 8,Namma Gromor,KA,Karnataka,Kalaburagi,Kalaburagi,294584,2023-06-29,hub,Y,
CORSTR01126,Mana Gromor Karimnagar 8,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,361009,2014-06-11,hub,shared,district split
CORSTR01127,Namma Gromor Shivamogga 2,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,297790,2020-09-24,company owned,N,old store code
CORSTR01128,Namma Gromor Mysuru 2,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,299304,2021-06-14,hub,shared,old store code
CORSTR01129,Mana Gromor Nalgonda 2,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,361241,2015-12-04,hub,shared,
CORSTR01130,Namma Gromor Ballari 8,Namma Gromor,KARNATAKA,Karnataka,Ballari,Ballari,292148,10/03/2014,company owned,Y,new store from FY26
CORSTR01131,Namma Gromor Bengaluru 1,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,292168,2016-08-22,seasonal extension,shared,district split
CORSTR01132,Namma Gromor Shivamogga 1,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,294269,01/03/2017,company owned,shared,district split
CORSTR01133,Mana Gromor Guntur 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,373950,2021-07-21,satellite,shared,district split
CORSTR01134,Namma Gromor Mangaluru 8,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,295200,2008-05-12,company owned,N,brand spelling varies
CORSTR01135,Namma Gromor Kalaburagi 2,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,292668,10/05/2012,seasonal extension,N,new store from FY26
CORSTR01136,Mana Gromor Nalgonda 5,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,367219,2016-05-18,satellite,N,
CORSTR01137,Mana Gromor Tirupati 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,376323,2022-08-09,company owned,N,district split
CORSTR01138,Mana Gromor Nalgonda 9,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,362320,02/24/2007,seasonal extension,Y,
CORSTR01139,Mana Gromor Tirupati 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,378776,2014-05-13,seasonal extension,N,
CORSTR01140,Mana Gromor Anantapur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,376163,09/03/2007,company owned,Y,old store code
CORSTR01141,Mana Gromor Rajahmundry 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,375025,2015-07-12,seasonal extension,shared,
CORSTR01142,Namma Gromor Udupi 8,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,294228,2023-07-16,satellite,Y,brand spelling varies
CORSTR01143,Namma Gromor Bengaluru 3,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,294155,2025-05-03,company owned,Y,new store from FY26
CORSTR01144,Namma Gromor Tumakuru 3,Namma Gromor,Karnataka,Karnataka,Tumakuru,Tumakuru,293046,2018-10-07,company owned,shared,old store code
CORSTR01145,Mana Gromor Warangal 1,Mana Gromor,Telangana,Telangana,Warangal,Warangal,369042,2017-10-13,seasonal extension,Y,district split
CORSTR01146,Mana Gromor Rajahmundry 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,377104,2026-04-18,hub,N,district split
CORSTR01147,Mana Gromor Kurnool 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,378790,2020-10-16,hub,shared,district split
CORSTR01148,Mana Gromor Karimnagar 8,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,365785,2011-09-28,satellite,Y,new store from FY26
CORSTR01149,Mana Gromor Anantapur 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,371390,28/07/2007,company owned,N,district split
CORSTR01150,Mana Gromor Nalgonda 2,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,363835,2021-10-10,hub,N,
CORSTR01151,Mana Gromor Ongole 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,378771,2015-03-01,hub,N,new store from FY26
