spray_id,spray_date,farmer_id,mapped_store_id,crop,acreage_sprayed,product_used,service_status,operator_id,note
CORDRN00002936,2025-03-29,CORFRM0003532,CORSTR01130,Banana,13.25,COR0010,cancelled,DRN0149,wind issue
CORDRN00002937,2026-01-20,CORFRM0022797,CORSTR00033,Banana,14.86,COR0014,payment pending,DRN0130,repeat booking
CORDRN00002938,2024-07-17,CORFRM0011974,CORSTR00793,Chilli,7.6,COR0015,payment pending,DRN0070,wind issue
CORDRN00002939,2024-09-19,CORFRM0017232,CORSTR00618,Paddy,11.37,COR0015,completed,DRN0096,repeat booking
CORDRN00002940,07/31/2025,CORFRM0011578,CORSTR00687,Coconut,2.28,COR0019,rescheduled,DRN0223,tank shortage
CORDRN00002941,2025-06-17,CORFRM0011785,CORSTR00041,Cotton,18.38,COR0002,completed,DRN0158,farmer absent
CORDRN00002942,10/07/2024,CORFRM0019086,CORSTR00742,Banana,2.47,COR0024,weather hold,DRN0006,wind issue
CORDRN00002943,10/12/2024,CORFRM0000088,CORSTR00498,Cotton,16.57,COR0017,payment pending,DRN0212,repeat booking
CORDRN00002944,2025-04-12,CORFRM0020116,CORSTR01104,Vegetables,4.67,COR0030,payment pending,DRN0245,wind issue
CORDRN00002945,2026-03-04,CORFRM0009098,CORSTR00127,Mango,6.95,COR0027,payment pending,DRN0185,farmer absent
CORDRN00002946,08/19/2024,CORFRM0023776,CORSTR00841,Coconut,9.46,COR0014,weather hold,DRN0004,farmer absent
CORDRN00002947,2025-11-04,CORFRM0002776,CORSTR00450,Paddy,6.46,COR0008,payment pending,DRN0071,repeat booking
CORDRN00002948,2025-07-30,CORFRM0007810,CORSTR01147,Chilli,14.39,COR0011,completed,DRN0190,repeat booking
CORDRN00002949,27-Jun-25,CORFRM0002012,CORSTR00351,Sugarcane,7.41,COR0020,weather hold,DRN0179,farmer absent
CORDRN00002950,2024-07-03,CORFRM0004216,CORSTR01148,Banana,17.35,COR0010,rescheduled,DRN0128,farmer absent
CORDRN00002951,2025-07-07,CORFRM0012981,CORSTR00803,Cotton,3.72,COR0015,rescheduled,DRN0096,farmer absent
CORDRN00002952,2025-10-27,CORFRM0001866,CORSTR00513,Mango,8.4,COR0028,payment pending,DRN0090,repeat booking
CORDRN00002953,2024-08-22,CORFRM0024138,CORSTR00023,Coconut,11.66,COR0005,cancelled,DRN0243,farmer absent
CORDRN00002954,2024-06-13,CORFRM0020718,CORSTR00679,Turmeric,14.8,COR0003,cancelled,DRN0244,repeat booking
CORDRN00002955,2024-08-19,CORFRM0005114,CORSTR00140,Mango,1.92,COR0003,cancelled,DRN0186,
CORDRN00002956,2025-02-19,CORFRM0009427,CORSTR01049,Vegetables,19.94,COR0011,weather hold,DRN0030,tank shortage
CORDRN00002957,2024-06-22,CORFRM0004511,CORSTR00975,Sugarcane,1.51,COR0014,weather hold,DRN0240,
CORDRN00002958,2024-11-22,CORFRM0012846,CORSTR00896,Vegetables,15.81,COR0025,cancelled,DRN0163,tank shortage
CORDRN00002959,2025-10-14,CORFRM0016032,CORSTR00015,Chilli,1.33,COR0018,rescheduled,DRN0178,wind issue
CORDRN00002960,2025-02-16,CORFRM0024258,CORSTR01025,Cotton,2.59,COR0004,weather hold,DRN0019,
CORDRN00002961,2026-02-02,CORFRM0003513,CORSTR00719,Mango,1.68,COR0030,weather hold,DRN0162,farmer absent
CORDRN00002962,2025-10-25,CORFRM0016974,CORSTR00426,Chilli,6.97,COR0031,cancelled,DRN0001,tank shortage
CORDRN00002963,2025-11-29,CORFRM0024991,CORSTR00313,Mango,18.69,COR0028,cancelled,DRN0170,repeat booking
CORDRN00002964,13/08/2025,CORFRM0007883,CORSTR00925,Paddy,1.75,COR0027,rescheduled,DRN0240,
CORDRN00002965,24-Dec-25,CORFRM0002234,CORSTR00141,Vegetables,7.52,COR0020,completed,DRN0032,farmer absent
CORDRN00002966,2026-03-12,CORFRM0009672,CORSTR00500,Sugarcane,15.29,COR0009,weather hold,DRN0206,wind issue
CORDRN00002967,23/03/2026,CORFRM0005434,CORSTR00112,Groundnut,2.03,COR0026,completed,DRN0163,tank shortage
CORDRN00002968,2025-09-27,CORFRM0015208,CORSTR01125,Groundnut,6.18,COR0013,cancelled,DRN0032,wind issue
CORDRN00002969,26/10/2025,CORFRM0003909,CORSTR00100,Sugarcane,2.69,COR0011,cancelled,DRN0075,farmer absent
CORDRN00002970,2025-02-06,CORFRM0013228,CORSTR00740,Chilli,10.93,COR0031,payment pending,DRN0125,
CORDRN00002971,2024-09-26,CORFRM0010750,CORSTR00237,Mango,12.96,COR0007,cancelled,DRN0185,farmer absent
CORDRN00002972,2024-06-16,CORFRM0013876,CORSTR00457,Sugarcane,9.65,COR0001,completed,DRN0149,wind issue
CORDRN00002973,27/01/2025,CORFRM0018119,CORSTR00226,Cotton,5.5,COR0028,cancelled,DRN0065,
CORDRN00002974,2024-05-18,CORFRM0003712,CORSTR00118,Paddy,6.0,COR0029,completed,DRN0092,
CORDRN00002975,2024-09-01,CORFRM0006708,CORSTR01150,Cotton,2.97,COR0008,weather hold,DRN0114,repeat booking
CORDRN00002976,2024-05-27,CORFRM0022313,CORSTR00315,Chilli,10.06,COR0026,rescheduled,DRN0009,repeat booking
CORDRN00002977,2024-05-19,CORFRM0013148,CORSTR00459,Maize,12.66,COR0009,completed,DRN0058,repeat booking
CORDRN00002978,2024-09-03,CORFRM0011974,CORSTR00793,Chilli,4.36,COR0012,cancelled,DRN0030,farmer absent
CORDRN00002979,2024-05-17,CORFRM0013009,CORSTR00585,Coconut,6.06,COR0015,weather hold,DRN0135,tank shortage
CORDRN00002980,2024-05-21,CORFRM0006594,CORSTR00875,Vegetables,19.23,COR0025,completed,DRN0053,tank shortage
CORDRN00002981,2025-02-24,CORFRM0005725,CORSTR00080,Turmeric,1.45,COR0009,weather hold,DRN0001,wind issue
CORDRN00002982,03/06/2025,CORFRM0023330,CORSTR00703,Groundnut,5.09,COR0028,cancelled,DRN0148,farmer absent
CORDRN00002983,2025-05-06,CORFRM0015671,CORSTR00048,Turmeric,3.58,COR0011,rescheduled,DRN0121,farmer absent
CORDRN00002984,2024-07-19,CORFRM0004905,CORSTR01077,Sugarcane,16.57,COR0005,weather hold,DRN0035,wind issue
CORDRN00002985,2024-12-21,CORFRM0010697,CORSTR00769,Sugarcane,3.01,COR0017,cancelled,DRN0234,
CORDRN00002986,2025-06-15,CORFRM0009610,CORSTR00243,Mango,6.84,COR0028,weather hold,DRN0091,tank shortage
CORDRN00002987,01/16/2026,CORFRM0021495,CORSTR00396,Cotton,9.87,COR0031,cancelled,DRN0071,wind issue
CORDRN00002988,29/10/2024,CORFRM0020678,CORSTR00857,Groundnut,4.93,COR0026,weather hold,DRN0178,tank shortage
CORDRN00002989,2024-10-13,CORFRM0012233,CORSTR01030,Maize,11.31,COR0028,completed,DRN0139,tank shortage
CORDRN00002990,12/18/2024,CORFRM0000217,CORSTR00687,Coconut,0.74,COR0030,completed,DRN0033,farmer absent
CORDRN00002991,2024-08-17,CORFRM0010569,CORSTR00566,Sugarcane,9.17,COR0015,weather hold,DRN0154,farmer absent
CORDRN00002992,10-Aug-25,CORFRM0002866,CORSTR00270,Groundnut,4.47,COR0010,rescheduled,DRN0152,farmer absent
CORDRN00002993,30-Jul-25,CORFRM0016719,CORSTR00215,Banana,2.96,COR0013,completed,DRN0052,tank shortage
CORDRN00002994,03-Sep-25,CORFRM0013041,CORSTR00236,Turmeric,1.78,COR0029,completed,DRN0043,repeat booking
CORDRN00002995,2025-05-09,CORFRM0002065,CORSTR00972,Paddy,8.38,COR0015,completed,DRN0178,
CORDRN00002996,2024-07-29,CORFRM0003334,CORSTR00863,Coconut,11.28,COR0024,weather hold,DRN0046,farmer absent
CORDRN00002997,2024-08-24,CORFRM0018284,CORSTR01093,Vegetables,4.29,COR0031,payment pending,DRN0118,wind issue
CORDRN00002998,2025-05-18,CORFRM0005343,CORSTR00865,Vegetables,2.22,COR0013,rescheduled,DRN0207,
CORDRN00002999,2026-01-09,CORFRM0008118,CORSTR00655,Mango,15.43,COR0021,completed,DRN0075,repeat booking
CORDRN00003000,12-Oct-24,CORFRM0009920,CORSTR00820,Groundnut,2.23,COR0001,payment pending,DRN0245,
CORDRN00003001,2025-02-18,CORFRM0022901,CORSTR00583,Turmeric,4.21,COR0017,payment pending,DRN0147,repeat booking
CORDRN00003002,2025-05-23,CORFRM0003388,CORSTR01148,Groundnut,1.57,COR0028,rescheduled,DRN0191,tank shortage
CORDRN00003003,09-Feb-26,CORFRM0003147,CORSTR00101,Groundnut,1.5,COR0026,rescheduled,DRN0057,repeat booking
CORDRN00003004,2025-07-11,CORFRM0001487,CORSTR00475,Chilli,5.97,COR0026,rescheduled,DRN0170,farmer absent
CORDRN00003005,2025-11-30,CORFRM0009518,CORSTR01117,Paddy,8.5,COR0015,rescheduled,DRN0135,
CORDRN00003006,2025-08-28,CORFRM0017398,CORSTR00031,Cotton,0.79,COR0009,rescheduled,DRN0197,wind issue
CORDRN00003007,2024-06-22,CORFRM0016595,CORSTR00715,Sugarcane,4.89,COR0023,payment pending,DRN0213,tank shortage
CORDRN00003008,11/02/2026,CORFRM0011760,CORSTR00486,Paddy,18.28,COR0010,payment pending,DRN0109,farmer absent
CORDRN00003009,2024-06-07,CORFRM0001353,CORSTR01042,Vegetables,7.64,COR0016,payment pending,DRN0033,repeat booking
CORDRN00003010,2025-05-01,CORFRM0011289,CORSTR01044,Banana,19.82,COR0013,rescheduled,DRN0135,wind issue
CORDRN00003011,2024-06-18,CORFRM0014349,CORSTR00002,Banana,4.5,COR0024,weather hold,DRN0071,
CORDRN00003012,2025-04-24,CORFRM0004488,CORSTR00142,Chilli,19.2,COR0021,payment pending,DRN0241,repeat booking
CORDRN00003013,01/14/2025,CORFRM0003329,CORSTR00944,Sugarcane,15.21,COR0028,weather hold,DRN0181,tank shortage
CORDRN00003014,10/07/2025,CORFRM0006727,CORSTR00413,Maize,10.44,COR0025,rescheduled,DRN0178,repeat booking
CORDRN00003015,2024-06-27,CORFRM0009213,CORSTR00699,Mango,3.62,COR0001,weather hold,DRN0093,wind issue
CORDRN00003016,02/12/2024,CORFRM0013222,CORSTR01120,Paddy,8.03,COR0016,payment pending,DRN0090,tank shortage
CORDRN00003017,2025-09-28,CORFRM0009929,CORSTR00218,Mango,0.88,COR0025,payment pending,DRN0049,
CORDRN00003018,2026-02-12,CORFRM0018562,CORSTR00160,Turmeric,1.89,COR0026,payment pending,DRN0035,tank shortage
CORDRN00003019,2025-08-10,CORFRM0024146,CORSTR00152,Groundnut,4.31,COR0011,rescheduled,DRN0154,wind issue
CORDRN00003020,03/10/2024,CORFRM0014732,CORSTR00496,Cotton,5.33,COR0022,payment pending,DRN0087,
CORDRN00003021,2026-01-18,CORFRM0023156,CORSTR00933,Cotton,2.09,COR0008,cancelled,DRN0133,wind issue
CORDRN00003022,2024-12-16,CORFRM0004381,CORSTR00258,Mango,8.59,COR0002,payment pending,DRN0236,wind issue
CORDRN00003023,12-Mar-25,CORFRM0011208,CORSTR00245,Coconut,6.62,COR0019,cancelled,DRN0179,
CORDRN00003024,2025-09-02,CORFRM0019051,CORSTR00137,Coconut,7.62,COR0031,payment pending,DRN0152,farmer absent
CORDRN00003025,2026-03-30,CORFRM0021897,CORSTR00260,Groundnut,0.91,COR0001,cancelled,DRN0218,
CORDRN00003026,07/04/2025,CORFRM0021632,CORSTR00369,Turmeric,4.16,COR0010,completed,DRN0071,
CORDRN00003027,2025-09-13,CORFRM0013466,CORSTR00422,Vegetables,8.55,COR0019,cancelled,DRN0086,
CORDRN00003028,2025-08-17,CORFRM0000501,CORSTR00601,Cotton,4.69,COR0019,rescheduled,DRN0210,repeat booking
CORDRN00003029,2025-02-19,CORFRM0004481,CORSTR00015,Vegetables,17.88,COR0017,cancelled,DRN0038,
CORDRN00003030,2025-07-28,CORFRM0016822,CORSTR00881,Maize,12.84,COR0018,weather hold,DRN0118,repeat booking
CORDRN00003031,2025-09-18,CORFRM0015617,CORSTR00164,Banana,7.96,COR0031,completed,DRN0222,
CORDRN00003032,09/02/2026,CORFRM0016959,CORSTR00683,Vegetables,0.77,COR0024,cancelled,DRN0048,
CORDRN00003033,2026-02-04,CORFRM0017140,CORSTR01022,Cotton,10.0,COR0003,weather hold,DRN0182,repeat booking
CORDRN00003034,2024-06-01,CORFRM0021095,CORSTR00688,Banana,3.38,COR0029,cancelled,DRN0142,wind issue
CORDRN00003035,2025-08-22,CORFRM0019139,CORSTR00018,Paddy,4.4,COR0005,completed,DRN0212,farmer absent
CORDRN00003036,2025-03-09,CORFRM0002762,CORSTR00826,Mango,4.37,COR0025,rescheduled,DRN0231,wind issue
CORDRN00003037,04/08/2025,CORFRM0016225,CORSTR00836,Groundnut,3.08,COR0010,completed,DRN0244,farmer absent
CORDRN00003038,31/01/2026,CORFRM0010061,CORSTR00207,Banana,3.27,COR0025,cancelled,DRN0070,wind issue
CORDRN00003039,2024-09-17,CORFRM0003029,CORSTR00111,Turmeric,4.07,COR0026,rescheduled,DRN0167,farmer absent
CORDRN00003040,2025-06-13,CORFRM0024690,CORSTR00386,Turmeric,13.22,COR0012,weather hold,DRN0149,repeat booking
CORDRN00003041,2025-11-30,CORFRM0015589,CORSTR00534,Maize,6.41,COR0008,weather hold,DRN0066,repeat booking
CORDRN00003042,2024-12-25,CORFRM0020198,CORSTR00610,Groundnut,2.22,COR0016,cancelled,DRN0047,tank shortage
CORDRN00003043,29/06/2024,CORFRM0018621,CORSTR00951,Mango,3.3,COR0001,rescheduled,DRN0228,repeat booking
CORDRN00003044,2025-05-09,CORFRM0016176,CORSTR01019,Turmeric,10.77,COR0013,cancelled,DRN0120,farmer absent
CORDRN00003045,2026-01-21,CORFRM0019469,CORSTR00735,Paddy,19.52,COR0025,payment pending,DRN0086,farmer absent
CORDRN00003046,2025-11-02,CORFRM0019763,CORSTR00442,Sugarcane,5.09,COR0020,weather hold,DRN0054,
CORDRN00003047,2025-12-25,CORFRM0017546,CORSTR00036,Paddy,3.38,COR0012,weather hold,DRN0138,farmer absent
CORDRN00003048,2024-11-28,CORFRM0003282,CORSTR00776,Sugarcane,6.29,COR0012,payment pending,DRN0068,tank shortage
CORDRN00003049,2024-04-17,CORFRM0019996,CORSTR00433,Vegetables,19.77,COR0007,completed,DRN0085,tank shortage
CORDRN00003050,2024-07-15,CORFRM0003365,CORSTR01131,Turmeric,18.91,COR0027,payment pending,DRN0206,tank shortage
CORDRN00003051,2025-11-26,CORFRM0021707,CORSTR00636,Sugarcane,2.18,COR0033,cancelled,DRN0135,tank shortage
CORDRN00003052,08/21/2024,CORFRM0013396,CORSTR00983,Banana,9.53,COR0017,rescheduled,DRN0028,wind issue
CORDRN00003053,2024-06-18,CORFRM0022196,CORSTR00371,Turmeric,5.06,COR0002,rescheduled,DRN0235,repeat booking
CORDRN00003054,19/11/2025,CORFRM0000197,CORSTR00323,Maize,4.71,COR0006,weather hold,DRN0178,tank shortage
CORDRN00003055,2024-10-24,CORFRM0007639,CORSTR01139,Paddy,3.3,COR0011,cancelled,DRN0059,farmer absent
CORDRN00003056,2025-08-30,CORFRM0016951,CORSTR00429,Mango,11.26,COR0026,payment pending,DRN0012,farmer absent
CORDRN00003057,24/01/2025,CORFRM0017398,CORSTR00031,Cotton,13.89,COR0030,payment pending,DRN0100,wind issue
CORDRN00003058,2024-04-16,CORFRM0017507,CORSTR00141,Chilli,14.5,COR0012,completed,DRN0075,repeat booking
CORDRN00003059,2024-10-09,CORFRM0020003,CORSTR01001,Paddy,3.5,COR0013,weather hold,DRN0111,wind issue
CORDRN00003060,03/17/2026,CORFRM0006003,CORSTR01059,Cotton,9.51,COR0028,cancelled,DRN0014,farmer absent
CORDRN00003061,2025-09-05,CORFRM0006954,CORSTR00509,Vegetables,12.5,COR0019,weather hold,DRN0054,farmer absent
CORDRN00003062,2025-05-26,CORFRM0006430,CORSTR00111,Sugarcane,13.22,COR0010,cancelled,DRN0148,repeat booking
CORDRN00003063,2026-03-02,CORFRM0024173,CORSTR00191,Mango,6.85,COR0007,payment pending,DRN0132,repeat booking
CORDRN00003064,10/05/2025,CORFRM0013677,CORSTR00770,Turmeric,11.23,COR0008,cancelled,DRN0001,repeat booking
CORDRN00003065,2025-12-02,CORFRM0000475,CORSTR00926,Paddy,9.73,COR0020,completed,DRN0001,repeat booking
CORDRN00003066,25/11/2025,CORFRM0010236,CORSTR01116,Banana,7.14,COR0031,weather hold,DRN0050,repeat booking
CORDRN00003067,2024-08-21,CORFRM0014195,CORSTR00907,Banana,14.1,COR0028,payment pending,DRN0070,farmer absent
CORDRN00003068,2025-11-14,CORFRM0020982,CORSTR00593,Mango,12.65,COR0006,rescheduled,DRN0215,repeat booking
CORDRN00003069,2025-11-09,CORFRM0001115,CORSTR00175,Turmeric,7.47,COR0018,cancelled,DRN0240,repeat booking
CORDRN00003070,24-May-24,CORFRM0007628,CORSTR00048,Groundnut,1.3,COR0006,weather hold,DRN0175,farmer absent
CORDRN00003071,2024-12-29,CORFRM0000193,CORSTR00257,Coconut,3.37,COR0030,payment pending,DRN0237,farmer absent
CORDRN00003072,2024-05-05,CORFRM0005429,CORSTR00866,Turmeric,14.59,COR0026,rescheduled,DRN0141,wind issue
CORDRN00003073,2024-08-20,CORFRM0019903,CORSTR00638,Cotton,8.17,COR0009,payment pending,DRN0043,wind issue
CORDRN00003074,11/08/2024,CORFRM0000056,CORSTR00616,Chilli,5.19,COR0033,weather hold,DRN0007,repeat booking
CORDRN00003075,2025-01-07,CORFRM0000432,CORSTR00842,Turmeric,3.53,COR0018,completed,DRN0163,farmer absent
CORDRN00003076,2025-01-20,CORFRM0015099,CORSTR00934,Coconut,4.4,COR0011,payment pending,DRN0117,farmer absent
CORDRN00003077,2024-10-24,CORFRM0007362,CORSTR01148,Turmeric,6.44,COR0014,cancelled,DRN0206,wind issue
CORDRN00003078,2025-11-17,CORFRM0022556,CORSTR00565,Sugarcane,0.54,COR0002,payment pending,DRN0177,tank shortage
CORDRN00003079,2026-01-05,CORFRM0023431,CORSTR00357,Maize,5.85,COR0013,payment pending,DRN0047,wind issue
CORDRN00003080,2026-02-09,CORFRM0023690,CORSTR00146,Maize,2.7,COR0017,cancelled,DRN0108,tank shortage
CORDRN00003081,2024-06-16,CORFRM0004928,CORSTR00599,Cotton,3.82,COR0011,payment pending,DRN0152,tank shortage
CORDRN00003082,2025-03-16,CORFRM0009221,CORSTR00801,Sugarcane,0.8,COR0008,payment pending,DRN0126,farmer absent
CORDRN00003083,2025-01-18,CORFRM0017662,CORSTR00534,Maize,7.9,COR0011,completed,DRN0215,tank shortage
CORDRN00003084,2025-05-15,CORFRM0021825,CORSTR00796,Vegetables,4.01,COR0032,completed,DRN0218,
CORDRN00003085,2025-07-19,CORFRM0015762,CORSTR00086,Coconut,10.86,COR0028,rescheduled,DRN0056,wind issue
CORDRN00003086,2025-05-26,CORFRM0005127,CORSTR00990,Chilli,14.42,COR0026,weather hold,DRN0017,tank shortage
CORDRN00003087,2024-09-25,CORFRM0022514,CORSTR01020,Turmeric,3.5,COR0033,weather hold,DRN0129,
CORDRN00003088,2025-07-03,CORFRM0021492,CORSTR00711,Banana,13.02,COR0004,payment pending,DRN0240,tank shortage
CORDRN00003089,2025-10-21,CORFRM0011074,CORSTR00594,Paddy,3.63,COR0025,rescheduled,DRN0232,wind issue
CORDRN00003090,2025-08-27,CORFRM0017710,CORSTR00690,Coconut,4.71,COR0021,weather hold,DRN0058,repeat booking
CORDRN00003091,2025-04-17,CORFRM0023784,CORSTR00983,Coconut,3.18,COR0028,rescheduled,DRN0070,wind issue
CORDRN00003092,2025-10-12,CORFRM0024639,CORSTR00382,Vegetables,18.29,COR0001,weather hold,DRN0081,wind issue
CORDRN00003093,2024-06-26,CORFRM0013047,CORSTR00346,Groundnut,15.16,COR0033,payment pending,DRN0186,farmer absent
CORDRN00003094,2025-04-27,CORFRM0002217,CORSTR00078,Banana,3.7,COR0001,weather hold,DRN0132,repeat booking
CORDRN00003095,17-Mar-25,CORFRM0004528,CORSTR00604,Paddy,16.35,COR0028,payment pending,DRN0025,wind issue
CORDRN00003096,2025-10-11,CORFRM0002422,CORSTR00073,Turmeric,7.32,COR0001,payment pending,DRN0117,wind issue
CORDRN00003097,2026-03-23,CORFRM0010383,CORSTR01069,Groundnut,0.8,COR0006,weather hold,DRN0228,repeat booking
CORDRN00003098,2024-05-14,CORFRM0017070,CORSTR00934,Groundnut,18.17,COR0022,completed,DRN0006,wind issue
CORDRN00003099,2025-07-22,CORFRM0006197,CORSTR00345,Paddy,9.97,COR0014,weather hold,DRN0045,wind issue
CORDRN00003100,2024-10-01,CORFRM0006817,CORSTR00779,Mango,5.75,COR0027,weather hold,DRN0013,repeat booking
CORDRN00003101,19/07/2025,CORFRM0015678,CORSTR00145,Vegetables,15.69,COR0017,cancelled,DRN0226,wind issue
CORDRN00003102,2025-11-17,CORFRM0007772,CORSTR00117,Paddy,5.27,COR0004,cancelled,DRN0189,
CORDRN00003103,2026-03-03,CORFRM0018932,CORSTR00957,Mango,6.12,COR0012,weather hold,DRN0244,
CORDRN00003104,2024-07-09,CORFRM0009067,CORSTR01106,Chilli,1.22,COR0023,payment pending,DRN0071,tank shortage
CORDRN00003105,2025-09-20,CORFRM0010846,CORSTR01111,Maize,3.23,COR0007,rescheduled,DRN0016,tank shortage
CORDRN00003106,04/02/2026,CORFRM0014254,CORSTR01056,Sugarcane,2.64,COR0031,weather hold,DRN0053,repeat booking
CORDRN00003107,2024-11-26,CORFRM0001273,CORSTR00356,Groundnut,2.55,COR0012,weather hold,DRN0003,tank shortage
CORDRN00003108,09/16/2024,CORFRM0012715,CORSTR00550,Banana,5.72,COR0011,cancelled,DRN0133,farmer absent
CORDRN00003109,2026-03-25,CORFRM0021009,CORSTR00481,Coconut,8.77,COR0007,completed,DRN0210,repeat booking
CORDRN00003110,2025-04-16,CORFRM0020967,CORSTR00944,Chilli,3.86,COR0009,weather hold,DRN0044,farmer absent
CORDRN00003111,2025-11-18,CORFRM0006442,CORSTR00103,Vegetables,19.04,COR0001,weather hold,DRN0027,farmer absent
CORDRN00003112,2025-06-07,CORFRM0017389,CORSTR01010,Vegetables,7.77,COR0015,rescheduled,DRN0228,wind issue
CORDRN00003113,2024-10-11,CORFRM0005883,CORSTR00510,Banana,7.64,COR0033,cancelled,DRN0162,farmer absent
CORDRN00003114,2026-01-05,CORFRM0014748,CORSTR00691,Chilli,15.94,COR0033,completed,DRN0080,
CORDRN00003115,2026-02-20,CORFRM0000226,CORSTR00864,Groundnut,7.19,COR0030,completed,DRN0039,
CORDRN00003116,2025-04-21,CORFRM0004514,CORSTR01102,Coconut,3.01,COR0027,completed,DRN0114,repeat booking
CORDRN00003117,11/22/2025,CORFRM0016455,CORSTR00473,Banana,2.68,COR0031,completed,DRN0128,wind issue
CORDRN00003118,2026-02-15,CORFRM0019024,CORSTR00352,Turmeric,5.75,COR0021,cancelled,DRN0044,farmer absent
CORDRN00003119,2024-10-03,CORFRM0016111,CORSTR00152,Chilli,8.35,COR0013,weather hold,DRN0132,wind issue
CORDRN00003120,15/11/2025,CORFRM0007306,CORSTR00617,Cotton,19.81,COR0027,rescheduled,DRN0105,tank shortage
CORDRN00003121,2024-12-12,CORFRM0002280,CORSTR00777,Chilli,8.62,COR0002,payment pending,DRN0037,farmer absent
CORDRN00003122,2024-05-01,CORFRM0005506,CORSTR00021,Groundnut,17.29,COR0029,payment pending,DRN0025,wind issue
CORDRN00003123,2024-12-02,CORFRM0016883,CORSTR01086,Coconut,14.09,COR0007,rescheduled,DRN0120,
CORDRN00003124,05/09/2024,CORFRM0011231,CORSTR00024,Maize,17.76,COR0015,completed,DRN0034,tank shortage
CORDRN00003125,2025-05-06,CORFRM0022536,CORSTR00616,Paddy,18.38,COR0003,rescheduled,DRN0155,wind issue
CORDRN00003126,2025-05-09,CORFRM0020250,CORSTR00641,Banana,5.37,COR0004,completed,DRN0150,farmer absent
CORDRN00003127,2025-03-07,CORFRM0010394,CORSTR00295,Vegetables,2.07,COR0033,completed,DRN0044,repeat booking
CORDRN00003128,2025-01-09,CORFRM0011141,CORSTR00704,Paddy,0.69,COR0004,weather hold,DRN0069,repeat booking
CORDRN00003129,2025-11-28,CORFRM0024631,CORSTR00446,Groundnut,11.53,COR0031,completed,DRN0114,wind issue
CORDRN00003130,2024-12-23,CORFRM0009489,CORSTR00691,Maize,9.08,COR0004,rescheduled,DRN0124,farmer absent
CORDRN00003131,2025-04-02,CORFRM0024183,CORSTR00419,Coconut,0.97,COR0018,payment pending,DRN0243,farmer absent
CORDRN00003132,16/08/2025,CORFRM0017512,CORSTR00578,Mango,8.28,COR0018,weather hold,DRN0048,tank shortage
CORDRN00003133,2026-01-21,CORFRM0006384,CORSTR00625,Cotton,6.56,COR0011,completed,DRN0179,repeat booking
CORDRN00003134,2026-02-04,CORFRM0007182,CORSTR01057,Turmeric,5.39,COR0012,rescheduled,DRN0133,repeat booking
CORDRN00003135,2025-04-24,CORFRM0023061,CORSTR01011,Banana,6.07,COR0012,completed,DRN0087,repeat booking
CORDRN00003136,2026-02-15,CORFRM0024395,CORSTR00113,Banana,11.65,COR0011,weather hold,DRN0076,repeat booking
CORDRN00003137,2025-08-28,CORFRM0009683,CORSTR01034,Turmeric,5.31,COR0006,rescheduled,DRN0114,wind issue
CORDRN00003138,2025-11-10,CORFRM0009535,CORSTR00285,Vegetables,2.4,COR0028,completed,DRN0055,farmer absent
CORDRN00003139,2025-10-16,CORFRM0022221,CORSTR00720,Banana,5.77,COR0007,weather hold,DRN0128,wind issue
CORDRN00003140,2025-04-15,CORFRM0001726,CORSTR01101,Groundnut,10.2,COR0009,completed,DRN0034,farmer absent
