event_id,event_date,machine_id,dealer_id,colour_code,base_liters,can_count,status,note
ASPTNTEVT00013118,2024-04-23,ASPTINT00113,ASPDLR000295,R156,4.25,22,cancelled,manual entry
ASPTNTEVT00013119,2025-06-10,ASPTINT00465,ASPDLR000334,missing,41.23,4,re-tint,machine down
ASPTNTEVT00013120,2025-12-04,ASPTINT00337,ASPDLR000502,custom,10.76,12,service error,shade mismatch
ASPTNTEVT00013121,2024-07-27,ASPTINT00555,ASPDLR000963,W001,28.01,29,dispensed,manual entry
ASPTNTEVT00013122,2024-04-20,ASPTINT00219,ASPDLR000101,W001,43.45,6,service error,shade mismatch
ASPTNTEVT00013123,2025-07-22,ASPTINT00044,ASPDLR000262,custom,51.15,20,cancelled,power cut
ASPTNTEVT00013124,09-Sep-24,ASPTINT00530,ASPDLR000246,L124,11.50,6,re-tint,shade mismatch
ASPTNTEVT00013125,02/22/2026,ASPTINT00387,ASPDLR000567,custom,15.52,31,dispensed,machine down
ASPTNTEVT00013126,2024-12-23,ASPTINT00103,ASPDLR000964,W001,34.48,12,manual formula,shade mismatch
ASPTNTEVT00013127,22/12/2025,ASPTINT00225,ASPDLR000557,N093,36.94,31,re-tint,
ASPTNTEVT00013128,2025-11-06,ASPTINT00556,ASPDLR000070,Y076,16.67,19,service error,
ASPTNTEVT00013129,2025-01-30,ASPTINT00509,ASPDLR000774,N093,50.20,13,service error,
ASPTNTEVT00013130,2026-01-10,ASPTINT00438,ASPDLR000976,L124,30.86,35,cancelled,
ASPTNTEVT00013131,2025-08-24,ASPTINT00044,ASPDLR000262,W001,7.84,31,service error,
ASPTNTEVT00013132,17/03/2025,ASPTINT00573,ASPDLR000971,custom,7.85,6,service error,manual entry
ASPTNTEVT00013133,2024-07-30,ASPTINT00472,ASPDLR000064,R156,46.88,3,dispensed,shade mismatch
ASPTNTEVT00013134,2025-04-08,ASPTINT00417,ASPDLR000439,L124,44.78,17,manual formula,machine down
ASPTNTEVT00013135,2026-01-16,ASPTINT00309,ASPDLR000830,missing,38.40,12,cancelled,shade mismatch
ASPTNTEVT00013136,2025-07-06,ASPTINT00012,ASPDLR000044,W001,18.79,23,service error,power cut
ASPTNTEVT00013137,2024-11-26,ASPTINT00032,ASPDLR000812,N093,37.30,17,manual formula,manual entry
ASPTNTEVT00013138,2025-02-14,ASPTINT00207,ASPDLR000524,W001,52.11,28,dispensed,machine down
ASPTNTEVT00013139,16-Jun-25,ASPTINT00054,ASPDLR000857,R156,48.95,32,manual formula,
ASPTNTEVT00013140,2024-10-30,ASPTINT00433,ASPDLR000611,missing,10.21,26,manual formula,shade mismatch
ASPTNTEVT00013141,15/11/2025,ASPTINT00211,ASPDLR000572,Y076,44.11,22,service error,power cut
ASPTNTEVT00013142,2024-06-04,ASPTINT00424,ASPDLR000212,missing,28.07,10,cancelled,
ASPTNTEVT00013143,03/11/2025,ASPTINT00001,ASPDLR000926,R156,39.70,11,manual formula,manual entry
ASPTNTEVT00013144,2026-02-25,ASPTINT00245,ASPDLR000443,Y076,13.63,10,cancelled,shade mismatch
ASPTNTEVT00013145,2025-04-14,ASPTINT00606,ASPDLR000902,N093,23.10,30,manual formula,machine down
ASPTNTEVT00013146,2024-08-31,ASPTINT00130,ASPDLR000140,N093,22.62,3,manual formula,manual entry
ASPTNTEVT00013147,2025-09-14,ASPTINT00191,ASPDLR000920,W001,8.83,28,cancelled,power cut
ASPTNTEVT00013148,2026-02-10,ASPTINT00538,ASPDLR000812,Y076,21.76,8,re-tint,shade mismatch
ASPTNTEVT00013149,2025-03-11,ASPTINT00404,ASPDLR000427,R156,49.77,26,cancelled,
ASPTNTEVT00013150,2024-09-16,ASPTINT00471,ASPDLR000559,custom,12.98,35,service error,machine down
ASPTNTEVT00013151,26/08/2025,ASPTINT00367,ASPDLR000095,custom,8.15,32,dispensed,machine down
ASPTNTEVT00013152,2025-12-05,ASPTINT00352,ASPDLR000269,N093,52.49,34,cancelled,manual entry
ASPTNTEVT00013153,2025-01-07,ASPTINT00350,ASPDLR000847,missing,0.89,5,cancelled,power cut
ASPTNTEVT00013154,2026-03-01,ASPTINT00001,ASPDLR000926,custom,43.90,33,service error,
ASPTNTEVT00013155,01/12/2024,ASPTINT00472,ASPDLR000064,R156,33.33,2,manual formula,power cut
ASPTNTEVT00013156,2025-04-30,ASPTINT00294,ASPDLR000807,custom,20.61,1,dispensed,shade mismatch
ASPTNTEVT00013157,2024-10-02,ASPTINT00407,ASPDLR000693,N093,31.31,23,dispensed,power cut
ASPTNTEVT00013158,2024-06-24,ASPTINT00106,ASPDLR000990,N093,13.26,32,service error,manual entry
ASPTNTEVT00013159,16/06/2024,ASPTINT00649,ASPDLR000854,custom,51.37,4,cancelled,power cut
ASPTNTEVT00013160,2025-07-06,ASPTINT00168,ASPDLR000285,R156,47.51,13,manual formula,power cut
ASPTNTEVT00013161,2025-10-09,ASPTINT00432,ASPDLR000390,R156,37.38,2,service error,
ASPTNTEVT00013162,2026-02-16,ASPTINT00207,ASPDLR000524,Y076,28.25,28,cancelled,machine down
ASPTNTEVT00013163,11/28/2025,ASPTINT00537,ASPDLR000127,N093,34.19,12,cancelled,machine down
ASPTNTEVT00013164,2024-08-03,ASPTINT00527,ASPDLR000647,N093,25.68,11,dispensed,
ASPTNTEVT00013165,2025-05-05,ASPTINT00518,ASPDLR000868,custom,52.16,32,service error,shade mismatch
ASPTNTEVT00013166,2026-03-17,ASPTINT00013,ASPDLR000784,custom,44.19,6,dispensed,
ASPTNTEVT00013167,2024-12-17,ASPTINT00251,ASPDLR000525,W001,38.63,31,re-tint,
ASPTNTEVT00013168,2025-02-10,ASPTINT00589,ASPDLR000510,N093,3.02,25,service error,power cut
ASPTNTEVT00013169,02/14/2025,ASPTINT00514,ASPDLR000697,missing,9.32,12,service error,power cut
ASPTNTEVT00013170,2025-05-08,ASPTINT00593,ASPDLR000232,missing,42.74,16,manual formula,shade mismatch
ASPTNTEVT00013171,2024-06-27,ASPTINT00171,ASPDLR000585,R156,31.74,23,manual formula,machine down
ASPTNTEVT00013172,02-Nov-24,ASPTINT00273,ASPDLR000247,R156,30.18,6,manual formula,
ASPTNTEVT00013173,2026-03-06,ASPTINT00517,ASPDLR000599,custom,44.71,21,re-tint,
ASPTNTEVT00013174,17/02/2026,ASPTINT00459,ASPDLR000375,N093,19.89,30,manual formula,power cut
ASPTNTEVT00013175,2024-11-06,ASPTINT00404,ASPDLR000427,missing,42.40,2,manual formula,machine down
ASPTNTEVT00013176,2025-03-27,ASPTINT00067,ASPDLR000645,N093,8.92,33,cancelled,power cut
ASPTNTEVT00013177,21/09/2025,ASPTINT00627,ASPDLR000551,custom,25.72,7,service error,machine down
ASPTNTEVT00013178,2024-07-06,ASPTINT00194,ASPDLR000499,W001,14.32,13,cancelled,
ASPTNTEVT00013179,2025-03-19,ASPTINT00557,ASPDLR000298,W001,6.08,15,re-tint,shade mismatch
ASPTNTEVT00013180,2024-08-15,ASPTINT00455,ASPDLR000086,W001,23.30,6,manual formula,machine down
ASPTNTEVT00013181,2025-10-28,ASPTINT00494,ASPDLR000845,W001,45.11,28,service error,shade mismatch
ASPTNTEVT00013182,2026-02-05,ASPTINT00642,ASPDLR000571,N093,48.66,24,dispensed,power cut
ASPTNTEVT00013183,07/16/2025,ASPTINT00247,ASPDLR000568,W001,50.00,31,re-tint,manual entry
ASPTNTEVT00013184,2026-03-28,ASPTINT00320,ASPDLR000730,custom,53.61,2,manual formula,
ASPTNTEVT00013185,18/09/2025,ASPTINT00480,ASPDLR000335,L124,19.32,19,re-tint,power cut
ASPTNTEVT00013186,24/06/2025,ASPTINT00001,ASPDLR000926,Y076,40.94,25,manual formula,
ASPTNTEVT00013187,2024-12-29,ASPTINT00548,ASPDLR000163,missing,24.38,10,manual formula,
ASPTNTEVT00013188,2025-12-13,ASPTINT00506,ASPDLR000212,Y076,36.31,10,re-tint,shade mismatch
ASPTNTEVT00013189,2025-11-21,ASPTINT00515,ASPDLR000336,R156,51.80,11,dispensed,machine down
ASPTNTEVT00013190,2025-06-19,ASPTINT00460,ASPDLR000066,custom,38.53,4,cancelled,shade mismatch
ASPTNTEVT00013191,2026-02-02,ASPTINT00472,ASPDLR000064,R156,39.35,1,manual formula,
ASPTNTEVT00013192,2025-06-24,ASPTINT00521,ASPDLR000947,missing,6.29,2,dispensed,
ASPTNTEVT00013193,2024-10-11,ASPTINT00630,ASPDLR000114,custom,37.71,24,service error,manual entry
ASPTNTEVT00013194,2025-04-04,ASPTINT00434,ASPDLR000613,custom,3.08,26,re-tint,machine down
ASPTNTEVT00013195,25-Oct-25,ASPTINT00381,ASPDLR000709,custom,29.04,7,re-tint,power cut
ASPTNTEVT00013196,2025-01-28,ASPTINT00426,ASPDLR000423,custom,27.79,11,manual formula,power cut
ASPTNTEVT00013197,2025-06-23,ASPTINT00462,ASPDLR000569,missing,27.93,9,manual formula,
ASPTNTEVT00013198,2025-08-07,ASPTINT00275,ASPDLR000067,W001,1.34,4,dispensed,power cut
ASPTNTEVT00013199,25-Jun-24,ASPTINT00022,ASPDLR000404,Y076,28.14,7,cancelled,manual entry
ASPTNTEVT00013200,05/09/2024,ASPTINT00352,ASPDLR000269,W001,38.84,11,dispensed,manual entry
ASPTNTEVT00013201,2025-08-16,ASPTINT00348,ASPDLR000883,N093,3.21,30,re-tint,
ASPTNTEVT00013202,2026-02-17,ASPTINT00598,ASPDLR000102,custom,32.99,13,cancelled,manual entry
ASPTNTEVT00013203,03/11/2025,ASPTINT00494,ASPDLR000845,N093,48.52,8,re-tint,machine down
ASPTNTEVT00013204,2025-12-04,ASPTINT00575,ASPDLR000158,W001,56.48,11,manual formula,shade mismatch
ASPTNTEVT00013205,2024-05-01,ASPTINT00574,ASPDLR000469,W001,48.53,22,cancelled,
ASPTNTEVT00013206,2024-11-25,ASPTINT00017,ASPDLR000790,N093,59.12,28,dispensed,power cut
ASPTNTEVT00013207,2025-06-28,ASPTINT00182,ASPDLR000415,R156,1.44,18,manual formula,
ASPTNTEVT00013208,2024-07-10,ASPTINT00545,ASPDLR000815,Y076,45.46,28,cancelled,manual entry
ASPTNTEVT00013209,2024-10-30,ASPTINT00526,ASPDLR000693,W001,25.03,8,manual formula,machine down
ASPTNTEVT00013210,11/27/2025,ASPTINT00284,ASPDLR000247,missing,19.53,5,re-tint,machine down
ASPTNTEVT00013211,2025-12-03,ASPTINT00313,ASPDLR000284,W001,13.09,25,cancelled,
ASPTNTEVT00013212,2024-09-14,ASPTINT00198,ASPDLR000301,custom,43.21,20,cancelled,machine down
ASPTNTEVT00013213,2025-12-31,ASPTINT00389,ASPDLR000187,missing,34.14,16,cancelled,shade mismatch
ASPTNTEVT00013214,21/02/2026,ASPTINT00228,ASPDLR000709,N093,12.64,17,service error,machine down
ASPTNTEVT00013215,22/08/2025,ASPTINT00049,ASPDLR000432,N093,39.83,13,service error,
ASPTNTEVT00013216,2024-06-02,ASPTINT00607,ASPDLR000104,N093,14.45,4,dispensed,shade mismatch
ASPTNTEVT00013217,2024-12-11,ASPTINT00086,ASPDLR000626,L124,35.54,14,manual formula,power cut
ASPTNTEVT00013218,2025-06-28,ASPTINT00444,ASPDLR000485,custom,18.16,33,cancelled,shade mismatch
ASPTNTEVT00013219,2025-04-19,ASPTINT00459,ASPDLR000375,custom,2.09,26,re-tint,power cut
ASPTNTEVT00013220,2026-01-27,ASPTINT00521,ASPDLR000947,R156,13.76,15,manual formula,power cut
ASPTNTEVT00013221,2025-12-04,ASPTINT00527,ASPDLR000647,L124,7.61,28,dispensed,manual entry
ASPTNTEVT00013222,2024-06-08,ASPTINT00520,ASPDLR000451,R156,20.71,23,dispensed,power cut
ASPTNTEVT00013223,2025-04-05,ASPTINT00057,ASPDLR000957,L124,10.94,31,manual formula,manual entry
ASPTNTEVT00013224,2024-08-27,ASPTINT00103,ASPDLR000964,L124,34.13,31,cancelled,shade mismatch
ASPTNTEVT00013225,07/10/2024,ASPTINT00564,ASPDLR000502,missing,32.66,10,service error,machine down
ASPTNTEVT00013226,2024-04-28,ASPTINT00065,ASPDLR000572,W001,43.98,11,cancelled,manual entry
ASPTNTEVT00013227,2025-02-14,ASPTINT00586,ASPDLR000977,R156,36.99,33,manual formula,machine down
ASPTNTEVT00013228,2024-06-16,ASPTINT00425,ASPDLR000096,W001,20.67,15,manual formula,power cut
ASPTNTEVT00013229,2025-12-08,ASPTINT00145,ASPDLR000969,custom,0.71,19,re-tint,shade mismatch
ASPTNTEVT00013230,05-Apr-24,ASPTINT00632,ASPDLR000984,N093,26.81,13,cancelled,manual entry
ASPTNTEVT00013231,2026-01-12,ASPTINT00315,ASPDLR000991,W001,3.29,21,dispensed,manual entry
ASPTNTEVT00013232,2025-01-02,ASPTINT00145,ASPDLR000969,L124,42.20,3,cancelled,machine down
ASPTNTEVT00013233,2024-05-17,ASPTINT00611,ASPDLR000063,L124,2.10,27,cancelled,machine down
ASPTNTEVT00013234,11/09/2025,ASPTINT00622,ASPDLR000631,R156,28.56,12,dispensed,power cut
ASPTNTEVT00013235,2025-03-09,ASPTINT00621,ASPDLR000625,R156,35.91,24,manual formula,
ASPTNTEVT00013236,2025-09-26,ASPTINT00446,ASPDLR000282,missing,25.72,33,dispensed,machine down
ASPTNTEVT00013237,2024-05-21,ASPTINT00243,ASPDLR000406,N093,39.32,12,service error,
ASPTNTEVT00013238,2025-03-16,ASPTINT00205,ASPDLR000482,N093,32.93,7,dispensed,
ASPTNTEVT00013239,2025-06-18,ASPTINT00580,ASPDLR000830,Y076,9.59,14,dispensed,
ASPTNTEVT00013240,2024-12-18,ASPTINT00141,ASPDLR000745,W001,56.02,30,manual formula,shade mismatch
ASPTNTEVT00013241,2024-04-30,ASPTINT00590,ASPDLR000352,Y076,6.65,12,re-tint,
ASPTNTEVT00013242,2025-05-02,ASPTINT00208,ASPDLR000373,custom,7.43,24,cancelled,machine down
ASPTNTEVT00013243,2024-09-08,ASPTINT00556,ASPDLR000070,Y076,12.08,15,dispensed,
ASPTNTEVT00013244,2024-06-24,ASPTINT00542,ASPDLR000747,L124,25.83,25,manual formula,power cut
ASPTNTEVT00013245,2024-06-26,ASPTINT00621,ASPDLR000625,W001,30.77,34,re-tint,shade mismatch
ASPTNTEVT00013246,2025-09-10,ASPTINT00100,ASPDLR000660,Y076,18.01,25,dispensed,
ASPTNTEVT00013247,2024-06-22,ASPTINT00284,ASPDLR000247,N093,13.05,35,dispensed,power cut
ASPTNTEVT00013248,16/01/2025,ASPTINT00195,ASPDLR000312,custom,5.73,8,manual formula,manual entry
ASPTNTEVT00013249,2025-08-31,ASPTINT00647,ASPDLR000963,custom,41.62,35,manual formula,machine down
ASPTNTEVT00013250,2025-10-02,ASPTINT00582,ASPDLR000813,L124,31.21,24,dispensed,manual entry
ASPTNTEVT00013251,2025-08-01,ASPTINT00623,ASPDLR000674,missing,31.32,10,cancelled,machine down
ASPTNTEVT00013252,2025-07-17,ASPTINT00004,ASPDLR000439,L124,31.03,30,dispensed,machine down
ASPTNTEVT00013253,2024-09-19,ASPTINT00255,ASPDLR000160,N093,23.03,12,dispensed,manual entry
ASPTNTEVT00013254,2025-12-21,ASPTINT00346,ASPDLR000624,L124,22.71,32,manual formula,manual entry
ASPTNTEVT00013255,10/11/2024,ASPTINT00349,ASPDLR000539,R156,16.01,13,cancelled,
ASPTNTEVT00013256,25/12/2024,ASPTINT00366,ASPDLR000562,R156,45.81,17,cancelled,
ASPTNTEVT00013257,2024-07-29,ASPTINT00271,ASPDLR000512,missing,0.98,23,service error,machine down
ASPTNTEVT00013258,2025-02-27,ASPTINT00509,ASPDLR000774,custom,9.55,34,manual formula,power cut
ASPTNTEVT00013259,12/03/2025,ASPTINT00503,ASPDLR000651,W001,25.03,26,re-tint,
ASPTNTEVT00013260,11/03/2025,ASPTINT00202,ASPDLR000278,R156,21.19,8,re-tint,machine down
ASPTNTEVT00013261,2026-02-05,ASPTINT00184,ASPDLR000680,missing,55.79,3,re-tint,power cut
ASPTNTEVT00013262,22/04/2025,ASPTINT00431,ASPDLR000339,W001,36.98,9,service error,manual entry
ASPTNTEVT00013263,2024-10-20,ASPTINT00585,ASPDLR000643,L124,21.03,19,service error,power cut
ASPTNTEVT00013264,2025-09-11,ASPTINT00489,ASPDLR000592,N093,12.41,3,service error,power cut
ASPTNTEVT00013265,2025-11-15,ASPTINT00121,ASPDLR000296,N093,51.85,18,re-tint,power cut
ASPTNTEVT00013266,2025-02-28,ASPTINT00199,ASPDLR000762,L124,41.85,22,manual formula,machine down
ASPTNTEVT00013267,2025-04-25,ASPTINT00251,ASPDLR000525,L124,44.19,32,re-tint,
ASPTNTEVT00013268,2025-02-19,ASPTINT00147,ASPDLR000968,L124,1.21,5,service error,machine down
ASPTNTEVT00013269,2025-07-31,ASPTINT00377,ASPDLR000156,R156,52.46,30,cancelled,manual entry
ASPTNTEVT00013270,2024-04-02,ASPTINT00002,ASPDLR000804,N093,47.20,29,re-tint,
ASPTNTEVT00013271,04/13/2024,ASPTINT00281,ASPDLR000311,missing,17.63,30,manual formula,machine down
ASPTNTEVT00013272,2025-08-04,ASPTINT00309,ASPDLR000830,W001,12.09,17,manual formula,power cut
ASPTNTEVT00013273,2024-05-31,ASPTINT00344,ASPDLR000959,missing,0.95,25,cancelled,shade mismatch
ASPTNTEVT00013274,2025-04-16,ASPTINT00313,ASPDLR000284,L124,30.85,31,cancelled,shade mismatch
ASPTNTEVT00013275,2024-08-16,ASPTINT00617,ASPDLR000146,R156,15.17,25,service error,manual entry
ASPTNTEVT00013276,2025-12-12,ASPTINT00608,ASPDLR000233,W001,33.07,17,dispensed,manual entry
ASPTNTEVT00013277,2026-02-07,ASPTINT00071,ASPDLR000846,missing,11.23,7,re-tint,shade mismatch
ASPTNTEVT00013278,2025-06-17,ASPTINT00287,ASPDLR000857,missing,26.83,8,cancelled,shade mismatch
ASPTNTEVT00013279,2024-08-23,ASPTINT00151,ASPDLR000701,missing,59.74,29,manual formula,machine down
ASPTNTEVT00013280,2025-07-12,ASPTINT00357,ASPDLR000923,N093,11.58,19,dispensed,power cut
ASPTNTEVT00013281,2025-03-04,ASPTINT00362,ASPDLR000620,L124,7.12,16,dispensed,
ASPTNTEVT00013282,2026-03-17,ASPTINT00421,ASPDLR000371,Y076,10.19,3,service error,power cut
ASPTNTEVT00013283,15/07/2025,ASPTINT00195,ASPDLR000312,custom,54.48,1,cancelled,machine down
ASPTNTEVT00013284,2025-08-05,ASPTINT00364,ASPDLR000482,R156,18.71,11,cancelled,shade mismatch
ASPTNTEVT00013285,2026-03-15,ASPTINT00406,ASPDLR000521,N093,27.82,25,service error,power cut
ASPTNTEVT00013286,2024-11-17,ASPTINT00536,ASPDLR000759,custom,44.50,10,re-tint,
ASPTNTEVT00013287,2024-08-22,ASPTINT00217,ASPDLR000307,L124,11.75,27,cancelled,manual entry
ASPTNTEVT00013288,2024-08-04,ASPTINT00214,ASPDLR000465,missing,59.70,3,dispensed,machine down
ASPTNTEVT00013289,13/08/2024,ASPTINT00233,ASPDLR000318,Y076,39.94,23,dispensed,
ASPTNTEVT00013290,05-Aug-24,ASPTINT00559,ASPDLR000126,L124,21.18,33,service error,manual entry
ASPTNTEVT00013291,2025-09-27,ASPTINT00197,ASPDLR000452,R156,34.46,21,cancelled,machine down
ASPTNTEVT00013292,12/26/2025,ASPTINT00491,ASPDLR000110,custom,15.24,30,cancelled,
ASPTNTEVT00013293,02-Aug-24,ASPTINT00386,ASPDLR000178,N093,3.07,31,re-tint,
ASPTNTEVT00013294,2024-04-14,ASPTINT00491,ASPDLR000110,W001,7.92,30,dispensed,
ASPTNTEVT00013295,2026-01-04,ASPTINT00309,ASPDLR000830,L124,24.28,2,cancelled,manual entry
ASPTNTEVT00013296,2026-01-06,ASPTINT00495,ASPDLR000529,R156,21.36,8,re-tint,machine down
ASPTNTEVT00013297,2026-02-17,ASPTINT00079,ASPDLR000714,missing,47.87,8,manual formula,shade mismatch
ASPTNTEVT00013298,2026-02-28,ASPTINT00017,ASPDLR000790,missing,28.56,26,service error,shade mismatch
ASPTNTEVT00013299,2025-11-22,ASPTINT00197,ASPDLR000452,missing,38.30,19,re-tint,
ASPTNTEVT00013300,2024-09-12,ASPTINT00471,ASPDLR000559,N093,24.16,4,dispensed,
ASPTNTEVT00013301,2025-11-25,ASPTINT00607,ASPDLR000104,R156,51.98,30,service error,
ASPTNTEVT00013302,2025-02-19,ASPTINT00448,ASPDLR000836,custom,6.24,25,manual formula,power cut
ASPTNTEVT00013303,2025-04-19,ASPTINT00514,ASPDLR000697,N093,4.52,27,re-tint,power cut
ASPTNTEVT00013304,09/01/2025,ASPTINT00554,ASPDLR000423,custom,25.01,9,manual formula,manual entry
ASPTNTEVT00013305,10-Oct-25,ASPTINT00467,ASPDLR000606,R156,40.32,1,manual formula,machine down
ASPTNTEVT00013306,2024-05-01,ASPTINT00396,ASPDLR000771,custom,15.63,12,dispensed,
ASPTNTEVT00013307,10/08/2025,ASPTINT00112,ASPDLR000468,W001,37.38,28,manual formula,
ASPTNTEVT00013308,2025-11-08,ASPTINT00279,ASPDLR000229,L124,33.64,23,cancelled,power cut
ASPTNTEVT00013309,2025-07-15,ASPTINT00327,ASPDLR000898,N093,41.40,14,dispensed,machine down
ASPTNTEVT00013310,2025-01-21,ASPTINT00572,ASPDLR000315,N093,58.34,17,service error,shade mismatch
ASPTNTEVT00013311,2024-09-07,ASPTINT00190,ASPDLR000996,missing,48.13,8,dispensed,shade mismatch
ASPTNTEVT00013312,2024-05-10,ASPTINT00239,ASPDLR000687,W001,16.94,19,dispensed,machine down
ASPTNTEVT00013313,2024-09-03,ASPTINT00266,ASPDLR000786,L124,41.72,33,re-tint,power cut
ASPTNTEVT00013314,2025-12-23,ASPTINT00369,ASPDLR000957,R156,2.20,22,service error,shade mismatch
ASPTNTEVT00013315,10/09/2024,ASPTINT00354,ASPDLR000898,W001,17.39,9,re-tint,power cut
ASPTNTEVT00013316,2026-03-27,ASPTINT00396,ASPDLR000771,Y076,7.24,26,re-tint,shade mismatch
ASPTNTEVT00013317,18/12/2025,ASPTINT00518,ASPDLR000868,custom,41.30,19,cancelled,manual entry
ASPTNTEVT00013318,2025-08-30,ASPTINT00286,ASPDLR000297,missing,49.22,11,dispensed,machine down
ASPTNTEVT00013319,2026-03-22,ASPTINT00246,ASPDLR000857,missing,18.40,33,service error,manual entry
ASPTNTEVT00013320,2025-07-07,ASPTINT00509,ASPDLR000774,W001,5.59,12,dispensed,machine down
ASPTNTEVT00013321,2026-01-05,ASPTINT00291,ASPDLR000089,L124,47.01,34,dispensed,manual entry
ASPTNTEVT00013322,2024-06-18,ASPTINT00437,ASPDLR000017,custom,27.98,3,service error,power cut
ASPTNTEVT00013323,2025-10-21,ASPTINT00219,ASPDLR000101,custom,57.88,13,dispensed,
ASPTNTEVT00013324,2024-04-23,ASPTINT00509,ASPDLR000774,missing,37.37,29,manual formula,shade mismatch
ASPTNTEVT00013325,2025-07-18,ASPTINT00306,ASPDLR000436,W001,5.88,15,manual formula,manual entry
ASPTNTEVT00013326,2024-08-25,ASPTINT00075,ASPDLR000404,L124,9.90,17,re-tint,shade mismatch
ASPTNTEVT00013327,2024-04-10,ASPTINT00345,ASPDLR000364,R156,47.16,33,service error,machine down
ASPTNTEVT00013328,23-Jun-25,ASPTINT00629,ASPDLR000540,W001,14.83,20,cancelled,manual entry
ASPTNTEVT00013329,2025-09-11,ASPTINT00611,ASPDLR000063,N093,10.73,15,dispensed,power cut
ASPTNTEVT00013330,2026-02-01,ASPTINT00619,ASPDLR000259,L124,34.74,10,manual formula,shade mismatch
ASPTNTEVT00013331,27/10/2025,ASPTINT00505,ASPDLR000450,W001,12.74,30,cancelled,machine down
ASPTNTEVT00013332,2025-03-31,ASPTINT00336,ASPDLR000212,N093,40.11,11,manual formula,manual entry
ASPTNTEVT00013333,08-Oct-24,ASPTINT00445,ASPDLR000371,L124,24.21,4,re-tint,manual entry
ASPTNTEVT00013334,2025-02-25,ASPTINT00504,ASPDLR000625,Y076,4.37,35,dispensed,
ASPTNTEVT00013335,2025-01-03,ASPTINT00461,ASPDLR000235,Y076,48.49,10,service error,
ASPTNTEVT00013336,2025-12-02,ASPTINT00350,ASPDLR000847,Y076,16.54,26,cancelled,machine down
ASPTNTEVT00013337,23/11/2025,ASPTINT00297,ASPDLR000193,R156,58.51,35,manual formula,machine down
ASPTNTEVT00013338,2025-10-31,ASPTINT00603,ASPDLR000791,Y076,18.07,9,re-tint,machine down
ASPTNTEVT00013339,2024-10-01,ASPTINT00043,ASPDLR000818,N093,18.08,32,dispensed,
ASPTNTEVT00013340,2024-06-15,ASPTINT00567,ASPDLR000325,custom,52.54,6,service error,machine down
ASPTNTEVT00013341,2025-11-20,ASPTINT00537,ASPDLR000127,L124,40.96,23,cancelled,power cut
ASPTNTEVT00013342,2025-01-02,ASPTINT00391,ASPDLR000871,L124,42.54,10,dispensed,shade mismatch
ASPTNTEVT00013343,2024-08-23,ASPTINT00546,ASPDLR000346,missing,30.06,19,dispensed,machine down
ASPTNTEVT00013344,2024-09-11,ASPTINT00515,ASPDLR000336,missing,34.03,17,manual formula,manual entry
ASPTNTEVT00013345,2026-01-06,ASPTINT00558,ASPDLR000904,missing,59.33,9,manual formula,manual entry
ASPTNTEVT00013346,2024-07-31,ASPTINT00493,ASPDLR000973,custom,3.05,8,re-tint,shade mismatch
ASPTNTEVT00013347,22/09/2025,ASPTINT00250,ASPDLR000856,R156,51.10,14,manual formula,shade mismatch
ASPTNTEVT00013348,2024-12-26,ASPTINT00109,ASPDLR000051,L124,38.11,24,cancelled,machine down
ASPTNTEVT00013349,2026-01-30,ASPTINT00559,ASPDLR000126,custom,52.18,1,dispensed,machine down
ASPTNTEVT00013350,12/07/2024,ASPTINT00338,ASPDLR000155,Y076,32.96,15,manual formula,
ASPTNTEVT00013351,2025-01-26,ASPTINT00126,ASPDLR000986,Y076,33.30,33,re-tint,power cut
ASPTNTEVT00013352,2025-07-25,ASPTINT00507,ASPDLR000523,W001,22.24,28,re-tint,manual entry
ASPTNTEVT00013353,2025-01-31,ASPTINT00496,ASPDLR000869,missing,47.26,13,dispensed,manual entry
ASPTNTEVT00013354,2025-06-10,ASPTINT00290,ASPDLR000822,Y076,52.10,13,manual formula,
ASPTNTEVT00013355,2025-08-21,ASPTINT00539,ASPDLR000545,R156,51.69,18,cancelled,power cut
ASPTNTEVT00013356,2026-01-19,ASPTINT00213,ASPDLR000444,custom,7.13,32,dispensed,machine down
ASPTNTEVT00013357,2024-10-07,ASPTINT00576,ASPDLR000709,W001,45.61,4,dispensed,power cut
ASPTNTEVT00013358,04/13/2025,ASPTINT00303,ASPDLR000943,N093,38.14,25,dispensed,power cut
ASPTNTEVT00013359,2026-03-08,ASPTINT00433,ASPDLR000611,L124,32.61,18,manual formula,power cut
